rank,coconut_id,smiles,xgboost_score,molecular_weight,logP,hbd,hba,rotatable_bonds,tpsa,lipinski_pass,veber_pass,num_aromatic_rings
219,CNP0151851.1,C[C@H](O)C/C(=C\[C@@H](O)[C@@H]1[C@@H](N=C(N)N)C=C[C@@]2(C[C@@]3(O)C=C[C@]4(O)C5=C(C(=O)C[C@@]2(C)[C@]53C)[C@@]2(C)CCC(=O)C(C)(C)[C@H]2[C@@H]4/C=C/C2=CC=CC=C2)[C@@H]1C)C(=O)O,0.9200407862663268,781.99,4.65,7,8,8,216.76,False,False,1
220,CNP0515630.1,C=C[C@@H]1[C@H](CC(=O)O)C(C(=O)OC)=CC[C@H]1O[C@]1(CO)O[C@H](CO)[C@]23OC(CCCO)=C4N=C(C(C)C)CC4=C2CC[C@@]1(O)[C@H]3O,0.9199830889701844,647.72,1.28,6,12,12,204.8,False,False,0
221,CNP0570586.1,CC[C@H](C)[C@@H]1/N=C(/O)C2CCCN2C(=O)C(CC(C)C)/N=C(/O)C/N=C(/O)C(CC(N)=O)/N=C(/O)C(CCCNC(=N)N)/N=C(/O)[C@H]([C@@H](C)O)/N=C(/O)C2CSSCC3/N=C(/O)[C@H]([C@@H](C)O)/N=C(/O)C/N=C(\O)C/N=C(/O)[C@H](C(C)C)/N=C(/O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)CN)[C@@H](C)O)CSSC[C@H](/N=C(/O)[C@H](CO)/N=C(\O)[C@H](CSSCC(C(=O)O)/N=C\1O)/N=C(/O)C/N=C(/O)C1CCCN1C(=O)[C@H]([C@@H](C)O)/N=C(/O)C(CC(N)=O)/N=C\3O)/C(O)=N/C(CO)/C(O)=N\C(CC1=CNC3=CC=CC=C13)C(=O)N1CCCC1/C(O)=N\C(C(C)C)/C(O)=N\2,0.9197696447372437,2910.34,1.83,40,46,32,1251.08,False,False,2
222,CNP0384754.1,COC1=CC(CC[C@@H](O)[C@H](C(=O)CCC2=CC(O)=C(O)C(OCC(C)C)=C2)C2(C3=CC=NC(NC4=CC=C5C=C(O)C=CC5=C4)=C3)CCCC2)=CC=C1O,0.9192965030670166,734.89,8.47,6,10,16,161.6,False,False,5
223,CNP0148824.0,CNCC1(OC2=CC(CCC=CC(=O)CCC3=CC=C(O)C(OC)=C3)=CC(NC(=N)NC3CCCCC3)=C2O)CCCC1,0.9191237688064576,592.78,5.98,6,7,14,135.93,False,False,2
224,CNP0608988.1,CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CO)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CS)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@@H](NC(=O)[C@H](CS)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](CS)NC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)CNC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@@H](N)CC(C)C)[C@@H](C)O)[C@@H](C)O)C(C)C)C(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)O)C(C)C)[C@@H](C)O)C(C)C)[C@@H](C)O)[C@@H](C)O,0.9189807772636414,6589.34,-37.87,107,103,216,2905.84,False,False,9
225,CNP0608988.0,CC(C)CC(N)C(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NC(CC1=CC=C(O)C=C1)C(=O)NCC(=O)NCC(=O)NC(CCC(=O)O)C(=O)NC(CS)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CC1=CN=CN1)C(=O)NC(CC(N)=O)C(=O)NC(C(=O)NC(CS)C(=O)NC(C(=O)NC(CC1=CC=C(O)C=C1)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(CCCCN)C(=O)NC(CC(N)=O)C(=O)NC(CC1=CN=CN1)C(=O)NC(C(=O)NC(C(=O)NC(CO)C(=O)NC(CS)C(=O)N1CCCC1C(=O)NC(CO)C(=O)NC(C)C(=O)NC(C)C(=O)NC(CC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CS)C(=O)NC(CCCCN)C(=O)NC(C(=O)NC(CC(=O)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC1=CN=CN1)C(=O)NC(CC1=CN=CN1)C(=O)NC(CS)C(=O)NC(CCC(=O)O)C(=O)NC(CC1=CC=C(O)C=C1)C(=O)NC(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)NC(CC1=CN=CN1)C(=O)NC(CC1=CN=CN1)C(=O)NC(CCCCN)C(=O)NC(C(=O)NC(C(=O)NC(CC(=O)O)C(=O)NC(CS)C(=O)NC(CCC(N)=O)C(=O)NC(C(=O)N1CCCC1C(=O)NC(C(=O)O)C(C)C)C(C)O)C(C)C)C(C)O)C(C)O)C(C)C)C(C)C)C(C)O)C(C)O,0.9189807772636414,6589.34,-37.87,107,103,216,2905.84,False,False,9
226,CNP0202959.3,CCC(=O)[C@@H]1C[C@@H](C)[C@]2(CC[C@@]3(C)C4=C(CC[C@@]32C)[C@@]2(C)CC[C@H](O[C@@H]3O[C@H](CO[C@@H]5OC[C@H](O)[C@H](O)[C@H]5O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]3O)C(CO)(CO)[C@@H]2CC4)O1,0.9189077019691468,1077.22,-2.47,13,23,14,363.13,False,False,0
227,CNP0202959.1,CCC(=O)[C@@H]1C[C@@H](C)[C@]2(CC[C@@]3(C)C4=C(CC[C@@]32C)[C@@]2(C)CC[C@H](O[C@@H]3O[C@H](CO[C@H]5OC[C@@H](O)[C@@H](O)[C@@H]5O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]3O)C(CO)(CO)[C@@H]2CC4)O1,0.9189077019691468,1077.22,-2.47,13,23,14,363.13,False,False,0
228,CNP0286893.1,CCC(=O)[C@@H]1C[C@@H](C)[C@]2(CC[C@@]3(C)C4=C(CC[C@@]32C)[C@@]2(C)CC[C@H](O[C@@H]3O[C@H](CO[C@@H]5OC[C@H](O)[C@H](O)[C@H]5O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]3O)C(CO)(CO)[C@@H]2CC4)O1,0.9189077019691468,931.08,-1.32,11,19,12,304.21,False,False,0
229,CNP0202959.2,CCC(=O)[C@@H]1C[C@H](C)[C@@]2(CC[C@@]3(C)C4=C(CC[C@]32C)[C@@]2(C)CC[C@H](O[C@H]3O[C@@H](CO[C@H]5OC[C@H](O)[C@@H](O)[C@@H]5O[C@H]5O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]5O[C@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]5O)[C@H](O)[C@@H](O)[C@@H]3O)C(CO)(CO)[C@@H]2CC4)O1,0.9189077019691468,1077.22,-2.47,13,23,14,363.13,False,False,0
230,CNP0345540.1,COC1=CC(CC[C@@H](O)[C@H](C(=O)CCC2=CC(O)=C(O)C(OCCCC(C)C)=C2)C2(C3=CC=NC(NC4=CC=C5C=C(O)C=CC5=C4)=C3)CCCC2)=CC=C1O,0.9188637137413024,762.94,9.25,6,10,18,161.6,False,False,5
231,CNP0552387.1,COC1=CC=CC=C1CC(=O)N1CCC[C@@]2(C1)NC1=CC=CC=C1N=C2NC1CCCC1,0.9184240698814392,432.57,4.29,2,5,4,65.96,True,True,2
232,CNP0552387.2,COC1=CC=CC=C1CC(=O)N1CCC[C@]2(C1)NC1=CC=CC=C1N=C2NC1CCCC1,0.9184240698814392,432.57,4.29,2,5,4,65.96,True,True,2
233,CNP0609365.0,CC(C)CC(NC(=O)C(CC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C1CCCN1C(=O)C(CS)NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)CNC(=O)CNC(=O)C(C)NC(=O)C(CCC(N)=O)NC(=O)C(CCCNC(=N)N)NC(=O)CNC(=O)C(CS)NC(=O)C(CCC(N)=O)NC(=O)C(N)CCC(=O)O)C(=O)NC(CS)C(=O)NC(CS)C(=O)NC(CO)C(=O)NC(CCC(N)=O)C(=O)NC(CC1=CNC2=CC=CC=C12)C(=O)NCC(=O)NC(CC1=CNC2=CC=CC=C12)C(=O)NC(CS)C(=O)NCC(=O)OC(=O)CCC(NC(=O)C(CC(=O)O)NC(=O)C(NC(=O)C(N)CO)C(C)O)C(=O)NC(CC1=CC=C(O)C=C1)C(=O)NC(CS)C(=O)NC(CO)C(=O)N1CCCC1C(=O)NC(CC(=O)O)C(=O)NC(CC1C=NC=N1)C(=O)NC(CC(N)=O)C(=O)NC(CS)C(=O)NC(CCC(N)=O)C(=O)NC(CO)C(=O)NC(CC(N)=O)C(=O)NC(CS)C(=O)NC(CCCCN)C(=O)NC(CC(=O)O)C(=O)O,0.9179660677909852,4727.21,-31.84,75,78,151,2093.77,False,False,5
234,CNP0609365.1,CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CS)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)CNC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(=O)[C@H](CS)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](N)CCC(=O)O)C(=O)N[C@@H](CS)C(=O)N[C@@H](CS)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)NCC(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](CS)C(=O)NCC(=O)OC(=O)CC[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](NC(=O)[C@@H](N)CO)[C@@H](C)O)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](CS)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC1C=NC=N1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)O)C(=O)O,0.9179660677909852,4727.21,-31.84,75,78,151,2093.77,False,False,5
235,CNP0588870.1,C=C[C@@H]1[C@H](CC(=O)O)C(C(=O)OC)=CC[C@H]1O[C@]1(CO)O[C@H](CO)[C@]23OC(CCCO)=C4N=C([C@H](C)C5CCCC5)CC4=C2CC[C@@]1(O)[C@H]3O,0.9178997874259948,701.81,2.45,6,12,13,204.8,False,False,0
236,CNP0228462.1,CC[C@]1(CNC(=N)NC)C#CC[C@@H](CC2=CC=C(O)C(OCCC=O)=C2)[C@@H](OC(C)=O)C[C@@H](O)CC1,0.9174209237098694,501.62,2.53,5,7,10,140.97,True,False,1
237,CNP0516550.1,CCC(=O)[C@@H]1C[C@@H](C)[C@]2(CC[C@@]3(C)C4=C(CC[C@@]32C)[C@@]2(C)CC[C@H](O[C@@H]3O[C@H](CO[C@@H]5OC[C@H](O)[C@H](O)[C@H]5O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O)[C@H]6O)[C@H]5O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]3O)C(C)(C)[C@@H]2CC4)O1,0.9174005389213562,1531.65,-6.94,20,36,21,560.12,False,False,0
238,CNP0095684.1,NC1=N[C@H](/C(=C\C(=O)O)[C@H](NC2=CC=CN2)[C@H]2CC[C@@H]3C4=CC5=CC=C(CC=O)C=C5C=C4[C@@H]4[C@H]2[C@H]3C=C[C@H]4CC[C@H](N)CC[C@H](C=O)CCCO)C[C@H](CO)N1,0.917302668094635,778.99,4.92,8,10,19,216.15,False,False,3
239,CNP0406216.1,CCC(=O)[C@@H]1C[C@@H](C)[C@]2(CC[C@@]3(C)C4=C(CC[C@@]32C)[C@@]2(C)CC[C@H](O[C@@H]3O[C@H](CO[C@@H]5OC[C@@H](O)[C@@H](O)[C@@H]5O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@H]5O[C@@H]5O[C@H](CO)[C@@H](O)[C@@H]5O)[C@@H](O)[C@H](O)[C@H]3O)C(CO)(CO)[C@@H]2CC4)O1,0.917235255241394,1225.34,-5.03,16,28,18,442.28,False,False,0
240,CNP0406216.3,CCC(=O)[C@@H]1C[C@@H](C)[C@]2(CC[C@@]3(C)C4=C(CC[C@@]32C)[C@@]2(C)CC[C@H](O[C@@H]3O[C@H](CO[C@H]5OC[C@@H](O)[C@@H](O)[C@@H]5O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)[C@H]5O[C@@H]5O[C@@H](CO)[C@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]3O)C(CO)(CO)[C@@H]2CC4)O1,0.917235255241394,1225.34,-5.03,16,28,18,442.28,False,False,0
241,CNP0406216.2,CCC(=O)[C@@H]1C[C@@H](C)[C@]2(CC[C@@]3(C)C4=C(CC[C@@]32C)[C@@]2(C)CC[C@H](O[C@@H]3O[C@H](CO[C@@H]5OC[C@H](O)[C@H](O)[C@H]5O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@H]5O[C@@H]5O[C@@H](CO)[C@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]3O)C(CO)(CO)[C@@H]2CC4)O1,0.917235255241394,1225.34,-5.03,16,28,18,442.28,False,False,0
242,CNP0214367.1,CCC(=O)[C@@H]1C[C@@H](C)[C@]2(CC[C@@]3(C)C4=C(CC[C@@]32C)[C@@]2(C)CC[C@H](O[C@@H]3O[C@H](CO[C@@H]5OC[C@H](O)[C@H](O)[C@@H]5O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@H]5O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]3O)C(CO)(CO)[C@@H]2CC4)O1,0.917235255241394,1239.36,-4.64,16,28,17,442.28,False,False,0
243,CNP0214367.3,CCC(=O)[C@H]1C[C@@H](C)[C@]2(CC[C@@]3(C)C4=C(CC[C@@]32C)[C@@]2(C)CC[C@H](O[C@@H]3O[C@H](CO[C@@H]5OC[C@H](O)[C@H](O)[C@H]5O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@H]5O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]3O)C(CO)(CO)[C@@H]2CC4)O1,0.917235255241394,1239.36,-4.64,16,28,17,442.28,False,False,0
244,CNP0478389.1,CCC(=O)[C@@H]1C[C@@H](C)[C@]2(CC[C@@]3(C)C4=C(CC[C@@]32C)[C@@]2(C)CC[C@H](O[C@@H]3O[C@H](CO[C@H]5OC[C@@H](O)[C@@H](O)[C@@H]5O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@H]5O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]3O)C(CO)(CO)[C@@H]2CC4)O1,0.917235255241394,1401.5,-6.82,19,33,20,521.43,False,False,0
245,CNP0214367.2,CCC(=O)[C@@H]1C[C@@H](C)[C@]2(CC[C@@]3(C)C4=C(CC[C@@]32C)[C@@]2(C)CC[C@H](O[C@@H]3O[C@H](CO[C@@H]5OC[C@H](O)[C@H](O)[C@H]5O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@H]5O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]3O)C(CO)(CO)[C@@H]2CC4)O1,0.917235255241394,1239.36,-4.64,16,28,17,442.28,False,False,0
246,CNP0116144.1,CCC(=O)[C@@H]1C[C@@H](C)[C@]2(CC[C@@]3(C)C4=C(CC[C@@]32C)[C@@]2(C)CC[C@H](O[C@@H]3O[C@H](CO[C@@H]5OC[C@H](O)[C@H](O)[C@H]5O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)[C@H]5O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]3O)C(CO)(CO)[C@@H]2CC4)O1,0.917235255241394,1209.34,-4.01,15,27,16,422.05,False,False,0
247,CNP0100047.1,CC[C@@H](CC=O)CC[C@H](/C=C/C(=O)C1(CC2=CC=C(O)C(OC)=C2)CCCC1)CC1=CC(NC(=N)NC)=C(O)C(OC)=C1,0.9171979427337646,593.77,6.16,5,7,16,140.97,False,False,2
248,CNP0571134.1,CC(C)CC1/N=C(/O)C/N=C(/O)C(CC(N)=O)/N=C(/O)C(CCCNC(=N)N)/N=C(/O)[C@H]([C@@H](C)O)/N=C(/O)C2CSSCC3/N=C(/O)[C@H]([C@@H](C)O)/N=C(/O)C/N=C(\O)C/N=C(/O)[C@H](C(C)C)/N=C(/O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)CN)[C@@H](C)O)CSSC[C@H](/N=C(/O)[C@H](CO)/N=C(\O)[C@H](CSSCC(C(=O)O)/N=C(/O)C(C(C)C)/N=C(/O)C4CCCN4C1=O)/N=C(/O)C/N=C(/O)C1CCCN1C(=O)[C@H]([C@@H](C)O)/N=C(/O)C(CC(N)=O)/N=C\3O)/C(O)=N/C(CO)/C(O)=N\C(CC1=CNC3=CC=CC=C13)C(=O)N1CCCC1/C(O)=N\C(C(C)C)/C(O)=N\2,0.917094588279724,2896.31,1.44,40,46,31,1251.08,False,False,2
249,CNP0490797.1,CC(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)NC(C)(C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](C)CO)C(C)C,0.9170655608177184,1620.96,-2.47,19,19,45,593.0,False,False,2
250,CNP0519374.1,C=C[C@@H]1[C@H](CC(=O)O)C(C(=O)OC)=CC[C@H]1O[C@]1(CO)O[C@H](CO)[C@]2(C=C3CC(C(C)C)=NC3=C(CCCO)O2)[C@H](O)[C@]1(O)CC,0.916905403137207,649.73,1.53,6,12,13,204.8,False,False,0
251,CNP0259341.1,CC(=O)OC1=CC(CO)=C2C(=O)C3=C4C(=O)C2=C1/C=C/C1=CC=CC(=C1)C[C@H](O)CC[C@@H](N)C#CCC4=C(O[C@H]1O[C@@H](C)[C@@H](O)C(O)(O)[C@H]1OCCN=C(N)N)C(CC1=CC=CC(C2(O)CCCC2)=C1C=O)=C3O,0.9164751768112184,1017.1,2.31,10,17,12,337.23,False,False,4
252,CNP0501793.1,C=C[C@@H]1[C@H](CC(=O)O)C(C(=O)OC)=CC2(CCCC2)[C@H]1O[C@]1(CO)O[C@H](CO)[C@]23OC(CCCO)=C4N=CCC4=C2CC[C@@]1(O)[C@H]3O,0.9162697196006776,659.73,1.43,6,12,11,204.8,False,False,0
253,CNP0262305.1,CO[C@H]1C=C2[C@@H](CC[C@H](OC(C)=O)C2(C)C)[C@]2(C)CC[C@]3(C)[C@@H]([C@H](C)C/C=C/C(C)(C)O)CC[C@@]3(C)[C@H]12,0.9162036180496216,514.79,7.5,1,4,6,55.76,False,True,0
254,CNP0103158.2,NCCC1=C[C@@H]([C@@H](C=O)CCCCC[C@@H]2C/C3=C\[C@H](C(O)(O)CC=O)[C@H](C(=O)O)[C@]4(CC[C@@H]5C=C6C=CC=CC6=C(O)[C@@H]5C4)C4=CC=CC(=C4)C[C@]2(C2=CC=C(O)C=C2)CC3)CC1,0.9160513281822203,856.11,7.47,6,8,15,178.38,False,False,3
255,CNP0103158.1,NCCC1=C[C@@H]([C@@H](C=O)CCCCC[C@@H]2CC3=C[C@H](C(O)(O)CC=O)[C@H](C(=O)O)[C@]4(CC[C@@H]5C=C6C=CC=CC6=C(O)[C@@H]5C4)C4=CC=CC(=C4)C[C@]2(C2=CC=C(O)C=C2)CC3)CC1,0.9160513281822203,856.11,7.47,6,8,15,178.38,False,False,3
256,CNP0576070.1,C=C[C@@H]1[C@H](CC(=O)O)C(C(=O)OC)=CC[C@H]1O[C@]1(CO)O[C@H](CO)[C@]2(C=C3CC=NC3=C(CCCO)O2)[C@H](O)[C@H]1O,0.9158709049224854,579.6,-0.28,6,12,11,204.8,False,False,0
257,CNP0494508.1,C=C[C@@H]1[C@H](CC(=O)O)C(C(=O)OC)=CC[C@H]1O[C@]1(CO)O[C@H](CO)[C@]23OC(CCCO)=C4N=C(CC)CC4=C2CC[C@@]1(O)[C@H]3O,0.9158430099487304,633.69,1.04,6,12,12,204.8,False,False,0
258,CNP0421365.1,CC[C@H]1CC[C@@](O)(C2=CC=CC(CC3=C(O)C4=C5C(=O)C6=C(C4=O)C(CO)=CC(OC(C)=O)=C6/C=C/C4=CC(=CC=C4)C[C@H](O)CC[C@@H](N)C#CCC5=C3O[C@H]3O[C@@H](C)[C@@H](O)C(O)(O)[C@H]3OCCN=C(N)N)=C2C=O)C1,0.915812611579895,1045.15,2.95,10,17,13,337.23,False,False,4
259,CNP0088155.1,CNC(=N)NC[C@@]1(CCNC[C@H](C)O)C#CC[C@H](CC2=CC(OC3CCNCC3)=C(O)C=C2CO)[C@@H](OC(C)=O)C[C@@H](O)CC1,0.9157444834709167,631.82,1.13,9,10,13,188.42,False,False,1
260,CNP0555978.1,C=C[C@@H]1[C@H](CC(=O)O)C(C(=O)OC)=CC2(CCCC2)[C@H]1O[C@@H]1O[C@H](CO)[C@]23OC(CCCO)=C4N=C([C@H](C)C5CCCC5)CC4=C2CC[C@@]1(O)[C@H]3O,0.9156296849250792,725.88,4.26,5,11,12,184.57,False,False,0
261,CNP0533575.1,CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CO)NC(=O)[C@H](CS)NC(=O)[C@@H](NC(=O)[C@@H](N)CCCNC(=N)N)C(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](CS)C(=O)N[C@@H](CC1=CN=CN1)C(=O)O,0.91546231508255,1381.7,-2.68,19,18,37,492.44,False,False,3
262,CNP0431391.1,CC(=O)N[C@H]1[C@H](O[C@@H]2CO[C@@H](O[C@H]3CC[C@]4(C)C5=CC[C@]6(C)[C@@H]([C@H](C)CC(=O)C=C(C)C)CC[C@H]6C(=CC[C@H]4C3(C)C)O5)[C@H](O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H]2O)O[C@H](CO)[C@H](O)[C@@H]1O,0.915351629257202,1303.45,-2.98,15,27,20,439.79,False,False,0
263,CNP0132911.1,CCC(=O)[C@H]1O[C@@]2(CC[C@@]3(C)C4=C(CC[C@@]32C)[C@@]2(C)CC[C@H](O)[C@](C)(CO)[C@@H]2CC4)[C@H](C)[C@H]1OC(C)=O,0.9151121377944946,516.72,5.14,2,6,4,93.06,False,True,0
264,CNP0309612.1,CC(C)CCC[C@H](O)CC(=O)N[C@H](CC1=CNC2=CC=CC=C12)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)O,0.914499282836914,613.76,1.6,8,6,17,213.73,False,False,2
265,CNP0264139.1,CNC[C@H]1CCC[C@](O)(C2=CC=CC(CC3=C(O)C4=C5C(=O)C6=C(C4=O)C(CO)=CC(OC(C)=O)=C6/C=C/C4=CC(=CC=C4)C[C@H](O)CC[C@@H](N)C#CCC5=C3O[C@H]3O[C@@H](C)[C@@H](O)C(O)(O)[C@H]3OCCN=C(N)N)=C2C=O)C1,0.9144816398620604,1074.19,2.15,11,18,14,349.26,False,False,4
266,CNP0538946.1,C=C1NC(=O)C2CSCC3NC(=O)C(CSC(C)C(NC(=S)C(CC4=CN=CN4)NC(=O)C4=CSC(C(C)NC(C)=O)=N4)C(=O)N[C@@H](CC(C)C(=O)NC(=O)CC(C(=O)O)NC(=O)C(C)NC3=O)C(=O)N2)NC(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,0.9144392013549804,1315.55,-3.19,14,20,11,448.38,False,False,2
267,CNP0497819.1,COC1=CC(CC[C@@H](O)[C@H](C(=O)CCC2=CC(O)=C(O)C(OCC(C)C)=C2)[C@@]2(C3=CC=NC(N)=C3)CCC[C@@H]2CC2=NC=CC2)=CC=C1O,0.9143429398536682,671.84,6.42,5,10,16,167.72,False,False,3
