rank,coconut_id,smiles,xgboost_score,molecular_weight,logP,hbd,hba,rotatable_bonds,tpsa,lipinski_pass,veber_pass,num_aromatic_rings
561,CNP0226660.6,CC(C)CC(=O)C[C@](C)(O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O[C@@H]4O[C@H](C)[C@@H](O)[C@H](O[C@@H]5OC[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](C)[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@H](O)[C@H](O)[C@H]7O)[C@H]6O)[C@H](O)[C@H]5O[C@@H]5O[C@H](C)[C@@H](O)[C@H](O)[C@H]5O)[C@H]4O)[C@H]4C[C@@H](OS(=O)(=O)O)CC[C@]4(C)C3=CC[C@@]21C,0.952934503555298,1407.53,-4.85,17,32,21,515.11,False,False,0
562,CNP0226660.1,CC(C)CC(=O)C[C@@](C)(O)[C@@H]1CC[C@@H]2[C@H]3C[C@@H](O[C@H]4O[C@H](C)[C@@H](O)[C@@H](O[C@@H]5OC[C@H](O[C@H]6O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]6O[C@@H]6O[C@@H](C)[C@@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]7O)[C@@H]6O)[C@H](O)[C@H]5O[C@H]5O[C@@H](C)[C@@H](O)[C@H](O)[C@H]5O)[C@@H]4O)[C@@H]4C[C@@H](OS(=O)(=O)O)CC[C@@]4(C)C3=CC[C@]21C,0.952934503555298,1407.53,-4.85,17,32,21,515.11,False,False,0
563,CNP0150882.1,CC(C)CC(=O)C[C@@](C)(O)[C@H]1CC[C@@H]2[C@H]3C[C@@H](O[C@@H]4O[C@H](C)[C@@H](O)[C@H](O[C@H]5OC[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]6O[C@H]6O[C@H](C)[C@H](O)[C@@H](O)[C@@H]6O)[C@@H](O)[C@H]5O[C@@H]5O[C@H](C)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H]4O)[C@H]4C[C@@H](OS(=O)(=O)O)CC[C@@]4(C)C3=CC[C@]21C,0.952934503555298,1245.39,-2.68,14,27,18,435.96,False,False,0
564,CNP0472896.1,CC(C)CC(=O)C[C@](C)(O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O[C@@H]4O[C@H](C)[C@@H](O)[C@H](O[C@@H]5OC[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O[C@@H]5O[C@H](C)[C@@H](O)[C@H](O)[C@H]5O)[C@H]4O)[C@H]4C[C@@H](OS(=O)(=O)O)CC[C@]4(C)C3=CC[C@@]21C,0.952934503555298,1099.25,-1.53,12,23,16,377.04,False,False,0
565,CNP0226660.4,CC(C)CC(=O)C[C@](C)(O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O[C@@H]4O[C@H](C)[C@@H](O)[C@H](O[C@@H]5OC[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O[C@H]6O[C@H](C)[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@H](O)[C@H](O)[C@H]7O)[C@H]6O)[C@H](O)[C@H]5O[C@H]5O[C@H](C)[C@@H](O)[C@H](O)[C@H]5O)[C@H]4O)[C@H]4C[C@@H](OS(=O)(=O)O)CC[C@]4(C)C3=CC[C@@]21C,0.952934503555298,1407.53,-4.85,17,32,21,515.11,False,False,0
566,CNP0150882.14,CC(C)CC(=O)C[C@](C)(O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O[C@@H]4O[C@H](C)[C@@H](O)[C@H](O[C@@H]5OC[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](C)[C@@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O[C@@H]5O[C@H](C)[C@@H](O)[C@H](O)[C@H]5O)[C@H]4O)[C@H]4C[C@@H](OS(=O)(=O)O)CC[C@]4(C)C3=CC[C@@]21C,0.952934503555298,1245.39,-2.68,14,27,18,435.96,False,False,0
567,CNP0226660.5,CC(C)CC(=O)C[C@](C)(O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O[C@H]4O[C@H](C)[C@@H](O)[C@H](O[C@@H]5OC[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](C)[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@H](O)[C@H](O)[C@H]7O)[C@H]6O)[C@H](O)[C@H]5O[C@H]5O[C@H](C)[C@@H](O)[C@H](O)[C@H]5O)[C@H]4O)[C@H]4C[C@@H](OS(=O)(=O)O)CC[C@]4(C)C3=CC[C@@]21C,0.952934503555298,1407.53,-4.85,17,32,21,515.11,False,False,0
568,CNP0150882.11,CC(C)CC(=O)C[C@](C)(O)[C@H]1CC[C@H]2[C@H]3C[C@H](O[C@@H]4O[C@H](C)[C@@H](O)[C@H](O[C@@H]5OC[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](C)[C@@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O[C@@H]5O[C@H](C)[C@@H](O)[C@H](O)[C@H]5O)[C@H]4O)[C@H]4C[C@@H](OS(=O)(=O)O)CC[C@]4(C)C3=CC[C@@]21C,0.952934503555298,1245.39,-2.68,14,27,18,435.96,False,False,0
569,CNP0150882.12,CC(C)CC(=O)C[C@@](C)(O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O[C@@H]4O[C@H](C)[C@@H](O)[C@H](O[C@@H]5OC[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](C)[C@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O[C@@H]5O[C@H](C)[C@@H](O)[C@H](O)[C@H]5O)[C@H]4O)[C@H]4C[C@@H](OS(=O)(=O)O)CC[C@]4(C)C3=CC[C@@]21C,0.952934503555298,1245.39,-2.68,14,27,18,435.96,False,False,0
570,CNP0440720.1,CC(C)CC(=O)C[C@](C)(O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O[C@@H]4O[C@H](C)[C@@H](O)[C@H](O[C@@H]5OC[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@H](CO)[C@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@H](C)[C@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O[C@@H]5O[C@H](C)[C@@H](O)[C@H](O)[C@H]5O)[C@H]4O)[C@H]4C[C@@H](OS(=O)(=O)O)CC[C@]4(C)C3=CC[C@@]21C,0.952934503555298,1407.53,-4.85,17,32,21,515.11,False,False,0
571,CNP0150882.7,CC(C)CC(=O)C[C@](C)(O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O[C@@H]4O[C@H](C)[C@@H](O)[C@H](O[C@@H]5OC[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](C)[C@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O[C@@H]5O[C@H](C)[C@@H](O)[C@H](O)[C@H]5O)[C@H]4O)[C@H]4C[C@@H](OS(=O)(=O)O)CC[C@]4(C)C3=CC[C@@]21C,0.952934503555298,1245.39,-2.68,14,27,18,435.96,False,False,0
572,CNP0334441.3,CC(C)CC(=O)C[C@](C)(O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O[C@@H]4O[C@H](C)[C@@H](O)[C@H](O[C@@H]5OC[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](C)[C@H](O)[C@H](O[C@@H]7O[C@H](C)[C@H](O)[C@H](O)[C@H]7O)[C@H]6O)[C@H](O)[C@H]5O[C@@H]5O[C@H](C)[C@@H](O)[C@H](O)[C@H]5O)[C@H]4O)[C@H]4C[C@@H](OS(=O)(=O)O)CC[C@]4(C)C3=CC[C@@]21C,0.952934503555298,1391.53,-3.82,16,31,20,494.88,False,False,0
573,CNP0150882.13,CC(C)CC(=O)C[C@@](C)(O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O[C@H]4O[C@@H](C)[C@H](O)[C@@H](O[C@H]5OC[C@H](O[C@H]6O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]6O[C@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]6O)[C@@H](O)[C@@H]5O[C@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]5O)[C@@H]4O)[C@H]4C[C@@H](OS(=O)(=O)O)CC[C@]4(C)C3=CC[C@@]21C,0.952934503555298,1245.39,-2.68,14,27,18,435.96,False,False,0
574,CNP0458049.2,CC(C)CC(=O)C[C@](C)(O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O[C@@H]4O[C@H](C)[C@@H](O)[C@H](O[C@@H]5OC[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](C)[C@H](O)[C@H](O[C@@H]7O[C@@H](CO)[C@H](O)[C@H]7O)[C@H]6O)[C@H](O)[C@H]5O[C@@H]5O[C@H](C)[C@@H](O)[C@H](O)[C@H]5O)[C@H]4O)[C@H]4C[C@@H](OS(=O)(=O)O)CC[C@]4(C)C3=CC[C@@]21C,0.952934503555298,1377.51,-4.21,16,31,21,494.88,False,False,0
575,CNP0090698.1,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@@H]3[C@H](CC[C@H]4[C@@]3(C)CC=C3C[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O[C@@H]5O[C@H](C)[C@H](O)[C@@H](O)[C@H]5O)CC[C@@]34C)[C@H]1[C@@H]2C,0.9527705311775208,722.91,2.39,6,12,5,176.76,False,False,0
576,CNP0090698.2,C[C@H]1CC[C@@]2(OC1)O[C@H]1C[C@@H]3[C@H](CC[C@H]4[C@@]3(C)CC=C3C[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)CC[C@@]34C)[C@H]1[C@@H]2C,0.9527705311775208,722.91,2.39,6,12,5,176.76,False,False,0
577,CNP0440135.1,CC(=O)N[C@H]1[C@H](O[C@H]2[C@H](O[C@H]3CC[C@]4(C)C5=C(CC[C@H]4C3(C)C)[C@]3(C(=O)O)CC[C@H]([C@H](C)CCC(C)(OC(C)=O)C(C)(C)C)[C@@]3(C)CC5)O[C@H](CO)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O,0.9526559114456176,910.15,3.74,8,14,13,251.0,False,False,0
578,CNP0125182.1,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4C[C@H](O)[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,0.9525827765464784,887.07,0.29,9,17,7,255.91,False,False,0
579,CNP0265662.1,C[C@@H]1CO[C@]2(C[C@@H]1O)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)C[C@@H](O)[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,0.952522039413452,754.91,0.33,8,14,5,217.22,False,False,0
580,CNP0280598.1,C=C1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O)C[C@@H](O[C@@H]6OC[C@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,0.9525078535079956,869.01,-0.26,9,17,7,255.91,False,False,0
581,CNP0170956.2,C[C@@H]1CC[C@@]2(OC1)OC1CC3C4C[C@@H](O)[C@H]5CC(O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]5(C)C4CC[C@]3(C)C1[C@@H]2C,0.9524831771850586,1081.21,-3.94,14,24,12,375.52,False,False,0
582,CNP0170956.3,C[C@@H]1CC[C@@]2(OC1)O[C@@H]1C[C@H]3[C@@H]4C[C@@H](O)[C@@H]5C[C@H](O[C@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@@H](CO)[C@H](O)[C@H](O[C@H]8O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]8O)[C@H]7O[C@@H]7O[C@H](CO)[C@H](O)[C@H](O)[C@@H]7O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@@H]4CC[C@]3(C)[C@@H]1[C@H]2C,0.9524831771850586,1081.21,-3.94,14,24,12,375.52,False,False,0
583,CNP0170956.1,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4C[C@@H](O)[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,0.9524831771850586,1081.21,-3.94,14,24,12,375.52,False,False,0
584,CNP0170956.4,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@@H]3[C@@H]4C[C@H](O)[C@H]5C[C@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@@]5(C)[C@H]4CC[C@@]3(C)[C@H]1[C@@H]2C,0.9524831771850586,1081.21,-3.94,14,24,12,375.52,False,False,0
585,CNP0309236.1,C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3CC[C@@]4(C)C(=CC[C@H]5[C@@H]6C[C@@H]7O[C@]8(CC[C@@H](CO)CO8)[C@@H](C)[C@@H]7[C@@]6(C)CC[C@@H]54)C3)O[C@H](CO)[C@@H](O)[C@@H]2O[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O,0.9524806141853333,871.03,-0.17,9,17,8,255.91,False,False,0
586,CNP0254701.2,CC1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O)C[C@@H](OC6O[C@H](C)[C@H](O)[C@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,0.952479600906372,871.03,-0.18,9,17,7,255.91,False,False,0
587,CNP0254701.3,C[C@@H]1CC[C@@]2(OC1)O[C@@H]1C[C@H]3[C@H]4CC=C5C[C@@H](O)C[C@@H](O[C@@H]6O[C@H](C)[C@H](O)[C@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@]5(C)[C@H]4CC[C@]3(C)[C@@H]1[C@@H]2C,0.952479600906372,871.03,-0.18,9,17,7,255.91,False,False,0
588,CNP0321535.2,C[C@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O)C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,0.952479600906372,1033.17,-2.35,12,22,10,335.06,False,False,0
589,CNP0165550.3,C[C@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O)C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,0.952479600906372,1033.17,-2.35,12,22,10,335.06,False,False,0
590,CNP0165550.1,C[C@H]1CC[C@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O)C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@H]2C,0.952479600906372,1033.17,-2.35,12,22,10,335.06,False,False,0
591,CNP0254701.1,C[C@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O)C[C@@H](O[C@@H]6O[C@H](C)[C@H](O)[C@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,0.952479600906372,871.03,-0.18,9,17,7,255.91,False,False,0
592,CNP0254701.4,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O)C[C@@H](O[C@@H]6O[C@H](C)[C@H](O)[C@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,0.952479600906372,871.03,-0.18,9,17,7,255.91,False,False,0
593,CNP0321535.1,C[C@H]1CC[C@@]2(OC1)O[C@@H]1C[C@@H]3[C@H]4CC=C5C[C@@H](O)C[C@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@@H](O[C@@H]7O[C@H](C)[C@H](O)[C@@H](O[C@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]8O)[C@H]7O[C@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@@H]6O)[C@]5(C)[C@H]4CC[C@@]3(C)[C@H]1[C@H]2C,0.952479600906372,1033.17,-2.35,12,22,10,335.06,False,False,0
594,CNP0165550.2,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O)C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@H]2C,0.952479600906372,1033.17,-2.35,12,22,10,335.06,False,False,0
600,CNP0433768.2,CC(=O)N[C@H]1[C@H](O[C@H]2[C@H](OC3CC[C@]4(C)C5=C(CC[C@H]4C3(C)C)[C@]3(C(=O)O)CC[C@H]([C@H](C)CCC(C)(OC(C)=O)C(C)C)[C@@]3(C)CC5)O[C@H](COC(C)=O)[C@H](O)[C@@H]2O[C@@H]2OC[C@H](O[C@@H]3OC[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O,0.9520708918571472,1202.39,0.85,11,23,19,374.91,False,False,0
601,CNP0433768.1,CC(=O)N[C@H]1[C@H](O[C@H]2[C@H](OC3CC[C@]4(C)C5=C(CC[C@H]4C3(C)C)[C@]3(C(=O)O)CC[C@H]([C@H](C)CCC(C)(OC(C)=O)C(C)C)[C@@]3(C)CC5)O[C@H](COC(C)=O)[C@H](O)[C@@H]2O[C@@H]2OC[C@H](O[C@@H]3OC[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)O[C@H](CO)[C@H](O)[C@@H]1O,0.9520708918571472,1202.39,0.85,11,23,19,374.91,False,False,0
605,CNP0114877.1,C[C@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7O[C@@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@@H](O)[C@H]7O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,0.9520581364631652,887.03,-0.86,10,18,8,276.14,False,False,0
611,CNP0198476.1,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,0.9520581364631652,738.91,1.36,7,13,6,196.99,False,False,0
643,CNP0235930.3,C=C(C)[C@H](O)CC[C@@H](C)[C@H]1CC[C@@]2(C(=O)O)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)C(C)(C)[C@@H]1CC3,0.9515590667724608,766.97,2.8,8,12,11,215.83,False,False,0
644,CNP0235930.4,C=C(C)[C@@H](O)CC[C@@H](C)[C@H]1CC[C@@]2(C(=O)O)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)C(C)(C)[C@@H]1CC3,0.9515590667724608,766.97,2.8,8,12,11,215.83,False,False,0
645,CNP0235930.2,C=C(C)[C@H](O)CC[C@@H](C)[C@H]1CC[C@@]2(C(=O)O)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)C(C)(C)[C@H]1CC3,0.9515590667724608,766.97,2.8,8,12,11,215.83,False,False,0
646,CNP0235930.1,C=C(C)[C@@H](O)CC[C@@H](C)[C@H]1CC[C@@]2(C(=O)O)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)C(C)(C)[C@H]1CC3,0.9515590667724608,766.97,2.8,8,12,11,215.83,False,False,0
647,CNP0228292.0,CC(CCC1(O)OC2CC3C4CC=C5CC(OC6OCC(OC7OC(CO)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C2C1C)COC1OC(CO)C(O)C(O)C1O,0.9515286684036256,1035.18,-2.37,13,22,14,346.06,False,False,0
648,CNP0297196.1,C[C@@H]1CO[C@]2(C[C@@H]1O)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@H](O[C@H]6O[C@@H](CO)[C@H](O[C@H]7O[C@@H](CO)[C@H](O)[C@@H](O[C@H]8OC[C@H](O)[C@@H](O)[C@@H]8O[C@H]8O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]8O)[C@@H]7O)[C@@H](O)[C@@H]6O)[C@@H](O)C[C@@]5(C)[C@@H]4CC[C@@]3(C)[C@H]1[C@@H]2C,0.9514856934547424,1065.17,-4.41,14,24,11,375.52,False,False,0
649,CNP0250652.1,C[C@@H]1CO[C@]2(C[C@H]1O[C@H]1O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@@H](CO)[C@H](O[C@H]7O[C@@H](CO)[C@@H](O)[C@H](O[C@H]8OC[C@H](O)[C@@H](O)[C@H]8O[C@@H]8O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]8O)[C@H]7O)[C@H](O)[C@@H]6O)[C@@H](O)C[C@@]5(C)[C@@H]4CC[C@@]3(C)[C@H]1[C@@H]2C,0.9514856934547424,1227.31,-6.58,17,29,14,454.67,False,False,0
650,CNP0351771.1,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4C[C@@H](O)[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,0.9513827562332152,756.93,0.41,8,14,6,217.22,False,False,0
651,CNP0262884.1,CC(=O)O[C@@H]1C[C@H](O[C@@H]2O[C@H](C)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)CC2=CC[C@H]3[C@@H]4C[C@@H]5O[C@@]6(OC[C@@H](C)[C@@H](O)[C@@H]6O)[C@@H](C)[C@@H]5[C@@]4(C)CC[C@@H]3[C@]21C,0.9511718153953552,975.09,-2.3,11,21,9,322.67,False,False,0
652,CNP0262884.2,CC(=O)O[C@@H]1C[C@H](O[C@@H]2O[C@H](C)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)CC2=CC[C@H]3[C@@H]4C[C@@H]5O[C@@]6(OC[C@@H](C)[C@@H](O)[C@@H]6O)[C@@H](C)[C@@H]5[C@@]4(C)CC[C@@H]3[C@]21C,0.9511718153953552,975.09,-2.3,11,21,9,322.67,False,False,0
653,CNP0199859.1,C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3CO[C@@H](O[C@H]4CC[C@]5(C)[C@H]6CC[C@]78OC[C@@]9(CC[C@](C)(O)C[C@H]97)[C@H](O)C[C@@]8(C)[C@]6(C)CC[C@H]5C4(C)C)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]3O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,0.9511604309082032,1063.24,-1.96,13,22,10,346.06,False,False,0
