rank,coconut_id,smiles,xgboost_score,molecular_weight,logP,hbd,hba,rotatable_bonds,tpsa,lipinski_pass,veber_pass,num_aromatic_rings
1,CNP0003789.1,COC[C@H]1CCCN1C[C@H]1CN2CC[C@H]1C[C@@H]2CNS(=O)(=O)C1=CC=C(OC)C=C1,0.9932067394256592,437.61,1.79,1,6,9,71.11,True,True,1
2,CNP0497123.0,CN1C=C(C2=CC3=CC=CN=C3N2)C2=CC(C(=O)NC(C)(C)CO)=CC=C21,0.9897689819335938,362.43,3.22,3,4,4,82.94,True,True,4
3,CNP0004113.1,COC[C@H]1CCCN1C[C@H]1CN2CC[C@H]1C[C@@H]2CNS(=O)(=O)C1=CC=C(Cl)C=C1,0.9888338446617126,442.03,2.44,1,5,8,61.88,True,True,1
4,CNP0004554.1,COC[C@H]1CCCN1C[C@H]1CN2CC[C@H]1C[C@@H]2CNC(=S)NCC1=CC=CO1,0.9879170060157776,406.6,2.06,2,5,8,52.91,True,True,1
5,CNP0359724.0,CNC(=O)C1=CN(C)C(C2=NC3=CC(N)=CC=C3N2C)=C1OC,0.987870156764984,313.36,1.53,2,6,3,87.1,True,True,3
6,CNP0395075.0,COC1=CC=CC(C(=O)NC2=CC(C)=NC3=C(OC)C=CC=C23)=C1,0.9875574111938475,322.36,3.81,1,4,4,60.45,True,True,3
7,CNP0466028.1,COC[C@H]1CCCN1C[C@H]1C[N@]2CC[C@H]1C[C@@H]2CNC(=O)C1=CC=CC=C1,0.9855166077613832,371.53,2.24,1,4,7,44.81,True,True,1
8,CNP0012164.1,C#CCN(C)C[C@H]1C[N@]2CC[C@H]1C[C@@H]2CNS(=O)(=O)C1=CC=C(OC)C=C1,0.9854060411453248,391.54,1.25,1,5,8,61.88,True,True,1
9,CNP0012164.2,C#CCN(C)C[C@H]1CN2CC[C@H]1C[C@@H]2CNS(=O)(=O)C1=CC=C(OC)C=C1,0.9854060411453248,391.54,1.25,1,5,8,61.88,True,True,1
10,CNP0465014.1,COC1=CC=C(S(=O)(=O)NC[C@H]2C[C@@H]3CC[N@@]2C[C@@H]3CN(C)CCN(C)C)C=C1,0.9852104783058168,424.61,1.18,1,6,10,65.12,True,True,1
11,CNP0597692.0,O=C(COC(=O)C1=CC=CC=C1NC(=O)C1=CC=CC=C1)C1=CC=C(OC(=O)C2=CC=CC=C2)C=C1,0.9850466251373292,479.49,5.2,1,6,8,98.77,True,True,4
12,CNP0255243.1,N[C@@H](CCCCNC(=O)C1=CC=CC(O)=C1O)C(=O)N[C@@H](CCCCNC(=O)C1=CC=CC(O)=C1O)C(=O)N[C@H](C[C@@H]1C=NC2=CC=CC=C21)C(=O)O,0.984876036643982,732.79,2.28,10,11,19,273.0,False,False,3
14,CNP0459569.1,OC[C@H]1CCCCN1C[C@@H]1CCCN2CCCC[C@H]12,0.9834439754486084,266.43,2.1,1,3,3,26.71,True,True,0
15,CNP0611090.1,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)[C@@H]2CNCCCC[C@@H](C(=O)O)NC(=O)[C@@H]3NC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)[C@H]([C@@H](O)C(=O)O)NC(=O)[C@@H]4CSC[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](C)NC(=O)[C@@H](N)CS[C@H]3C)C(=O)N[C@@H](CS[C@@H](C)[C@@H](NC1=O)C(=O)N[C@@H](CC1=CNC3=CC=CC=C13)C(=O)N[C@@H](CO)C(=O)N4)C(=O)N2,0.982380747795105,1951.16,-11.39,27,30,14,790.32,False,False,3
16,CNP0611090.0,CC(C)CC1NC(=O)C2CCCN2C(=O)CNC(=O)C(CC2=CC=C(O)C=C2)NC(=O)C2CNCCCCC(C(=O)O)NC(=O)C3NC(=O)C(CC(N)=O)NC(=O)CNC(=O)C(C(O)C(=O)O)NC(=O)C4CSCC(NC(=O)C(CC(N)=O)NC(=O)C(C)NC(=O)C(N)CSC3C)C(=O)NC(CSC(C)C(NC1=O)C(=O)NC(CC1=CNC3=CC=CC=C13)C(=O)NC(CO)C(=O)N4)C(=O)N2,0.982380747795105,1951.16,-11.39,27,30,14,790.32,False,False,3
17,CNP0004230.1,C=CCN(C)C[C@H]1CN2CC[C@H]1C[C@@H]2CNS(=O)(=O)C1=CC=C(OC)C=C1,0.9821950793266296,393.55,1.8,1,5,9,61.88,True,True,1
18,CNP0018561.0,CSCCC1NC(=O)C(NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)C(CCSC)NC(=O)C(CC(=O)O)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(N)CC(=O)O)CSSCC(C(=O)NC(CC2=CNC3=CC=CC=C23)C(=O)NC(CCC(N)=O)C(=O)NC(C(=O)O)C(C)C)NC(=O)C2CCCN2C(=O)C(CCCNC(=N)N)NC(=O)C(CC2=CC=C(O)C=C2)NC(=O)C(C(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)CNC(=O)C(CC(C)C)NC1=O,0.9815766215324402,2386.89,-4.51,33,31,56,917.74,False,False,4
19,CNP0003692.1,COC[C@H]1CCCN1C[C@H]1C[N@]2CC[C@H]1C[C@@H]2CNC(=O)NC(C)C,0.9813520312309264,352.52,1.52,2,4,7,56.84,True,True,0
20,CNP0003692.2,COC[C@H]1CCCN1C[C@H]1CN2CC[C@H]1C[C@@H]2CNC(=O)NC(C)C,0.9813520312309264,352.52,1.52,2,4,7,56.84,True,True,0
21,CNP0228353.1,N[C@@H](CCCCNC(=O)CNC(=O)C1=CC=CC(O)=C1O)C(=O)N[C@@H](CCCCNC(=O)C1=CC=CC(O)=C1O)C(=O)N[C@H](C[C@@H]1C=NC2=CC=CC=C21)C(=O)O,0.9808805584907532,789.84,1.4,11,12,21,302.1,False,False,3
22,CNP0493182.0,CN(C)CCNC1=CC=C([N+](=O)[O-])C2=CC=CN=C12,0.980670690536499,260.3,2.12,1,5,5,71.3,True,True,2
23,CNP0004190.1,COC[C@H]1CCCN1C[C@H]1CN2CC[C@H]1C[C@@H]2CNS(=O)(=O)C1=CC=CC=C1,0.9801251888275146,407.58,1.79,1,5,8,61.88,True,True,1
24,CNP0268297.1,CCCCCCCCCC(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCCN(O)C(=O)C[C@H](C)O)C(=O)O)[C@H](O)C(=O)O)[C@H](O)C(=O)O,0.9796137809753418,807.85,-3.72,13,14,30,384.65,False,False,0
26,CNP0417025.0,NC1=CC=CC2=C(C3=CC=CC=C3)C=CN=C12,0.9794846177101136,220.28,3.48,1,2,1,38.91,True,True,3
27,CNP0446822.1,CN(C)CCN(C)C[C@H]1C[N@]2CC[C@H]1C[C@@H]2CNS(=O)(=O)C1=CC=C(Cl)C=C1,0.9792661070823668,429.03,1.82,1,5,9,55.89,True,True,1
28,CNP0572426.0,CC(C)(C)C1=NC(N2CCN(C3=NC=CC=N3)CC2)=C2C=C(C(N)=O)C(N)=NC2=N1,0.9792596101760864,407.48,1.12,2,9,3,140.04,True,False,3
29,CNP0207845.0,O=C(CNC(=O)C1=CC=CC=C1)OCC(=O)C1=CC=C(OC(=O)C2=CC=CC=C2)C=C1,0.9790935516357422,417.42,3.06,1,6,8,98.77,True,True,3
30,CNP0072689.0,CC1=CC=CC2=C(N)C=CN=C12,0.9789045453071594,158.2,2.13,1,2,0,38.91,True,True,2
31,CNP0395050.1,COC1=CC=C(S(=O)(=O)NC[C@H]2CC[C@H](C(=O)NC[C@@H]3CCCN4CCCC[C@H]34)CC2)C=C1,0.9788708686828612,477.67,3.16,2,5,8,87.74,True,True,1
32,CNP0427523.2,C/C(=C\CN1C=[N+](C)C2=NC=NC(N)=C21)CC[C@]1(C)[C@@H](C)CC[C@@]2(C)C(CO)=CCC[C@@H]12.[Cl-],0.978249192237854,474.09,1.34,2,5,6,80.84,True,True,2
33,CNP0442566.1,COC[C@H]1CCCN1C[C@H]1CN2CC[C@H]1C[C@@H]2CNS(C)(=O)=O,0.9777986407279968,345.51,0.36,1,5,7,61.88,True,True,0
34,CNP0240132.1,C=CCN(C)C[C@H]1CN2CC[C@H]1C[C@@H]2CNS(=O)(=O)C1=CC=C(Cl)C=C1,0.9773347973823548,397.97,2.45,1,4,8,52.65,True,True,1
35,CNP0235434.1,COC1=CC2=CC=CC=C2C=C1C(=O)NC1=CC=CC(C(=O)NC[C@@H]2CCCN3CCCC[C@H]23)=C1,0.9764627814292908,471.6,5.1,2,4,6,70.67,True,True,3
36,CNP0071272.1,NC1=NC=NC=C1C1=NOC([C@@H]2CCCN2CC2=NC=CN2)=N1,0.976460576057434,312.34,1.17,2,8,4,122.64,True,True,3
37,CNP0585338.0,CC1=C2N=C(N)N=C2C=CC2=C1N=C(N)N2,0.976399540901184,214.23,0.93,3,5,0,106.5,True,True,1
38,CNP0368711.0,CC(C)C(N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC1=CC=CC=C1)C(=O)NC(CO)C(=O)N1CCCC1C(=O)NC(CC1=CNC2=CC=CC=C12)C(=O)NCC(N)=O,0.9762814044952391,846.99,-2.28,12,10,22,332.84,False,False,3
39,CNP0104484.1,COC(=O)C1=CN([C@@H]2CO[C@@H]3[C@@H]2OC[C@@H]3NCC2=CC=CC=N2)N=N1,0.9760346412658693,345.36,-0.04,1,9,5,100.39,True,True,2
40,CNP0104484.2,COC(=O)C1=CN([C@H]2CO[C@H]3[C@@H]2OC[C@@H]3NCC2=CC=CC=N2)N=N1,0.9760346412658693,345.36,-0.04,1,9,5,100.39,True,True,2
41,CNP0427523.1,C/C(=C\CN1C=[N+](C)C2=NC=NC(N)=C21)CC[C@]1(C)[C@@H](C)CC[C@@]2(C)C(CO)=CCC[C@@H]12,0.9757136106491088,438.64,4.34,2,5,6,80.84,True,True,2
42,CNP0078811.1,C1=C[C@@H]2C=C[C@@H]3CCCC[C@H]3[C@@H]2CNCCCNCC/C=C\CCCCC1,0.9757079482078552,370.63,5.63,2,2,0,24.06,True,True,0
43,CNP0065172.1,COC1=CC=C(C(=O)N[C@H]2CO[C@H]3[C@@H]2OC[C@@H]3N2C=C(C3=CC=CC=N3)N=N2)C=C1,0.9753114581108092,407.43,1.49,1,8,5,100.39,True,True,3
44,CNP0587415.1,CC(C)C[C@H](N)CN1CCCN2CCC[C@H]21,0.9752376675605774,225.38,1.49,1,3,4,32.5,True,True,0
45,CNP0204915.1,COC[C@H]1CCCN1C[C@H]1CN2CC[C@H]1C[C@@H]2CNS(=O)(=O)C1=CC=CS1,0.9750598669052124,413.61,1.85,1,6,8,61.88,True,True,1
46,CNP0034207.1,COC1=CC=C(C(=O)N2CCN(C(=O)C3CCCCC3)[C@@H](C(=O)N[C@H]3CCCNC3=O)C2)C=C1,0.9750218391418456,470.57,1.32,2,5,5,108.05,True,True,1
47,CNP0390735.1,COCC(=O)NC[C@H]1C[C@@H]2CC[N@@]1C[C@@H]2CN1CCC[C@@H]1COC,0.9749760627746582,339.48,0.57,1,5,8,54.04,True,True,0
48,CNP0390735.2,COCC(=O)NC[C@H]1C[C@@H]2CCN1C[C@@H]2CN1CCC[C@@H]1COC,0.9749760627746582,339.48,0.57,1,5,8,54.04,True,True,0
49,CNP0011316.1,COC1=CC=C(S(=O)(=O)NC[C@H]2C[C@@H]3CCN2C[C@@H]3CN2CCCC2)C=C1,0.9749422669410706,393.55,1.78,1,5,7,61.88,True,True,1
50,CNP0010267.0,COC1=CC=C(C(=O)COC(=O)C2=CC=CC(NC(=O)C3=CC=C(OC)C(OC)=C3)=C2)C=C1,0.9747679233551024,449.46,4.0,1,7,9,100.16,True,True,3
51,CNP0018316.1,COC[C@H]1CCCN1C[C@H]1C[N@]2CC[C@H]1C[C@@H]2CNC(=O)C1=CC=C(N(C)C)C=C1,0.974711537361145,414.59,2.3,1,5,8,48.05,True,True,1
52,CNP0018316.2,COC[C@H]1CCCN1C[C@H]1CN2CC[C@H]1C[C@@H]2CNC(=O)C1=CC=C(N(C)C)C=C1,0.974711537361145,414.59,2.3,1,5,8,48.05,True,True,1
53,CNP0218230.0,CN1C=C(C(=O)N2CCCC2)C(O)=C1C1=NC2=CC(N)=CC=C2N1C,0.9746136665344238,339.4,2.1,2,6,2,89.31,True,True,3
54,CNP0230796.0,CC1=C2N=C(N(C)C)N=C2C=CC2=C1N=C(N)N2,0.974477231502533,242.29,1.41,2,5,1,83.72,True,True,1
55,CNP0347612.1,COC1=CC=C(S(=O)(=O)N2CCC(C(=O)NC[C@@H]3CCCN4CCCC[C@H]34)CC2)C=C1,0.9743927121162416,449.62,2.48,1,5,6,78.95,True,True,1
56,CNP0346993.1,C/C(=C/C(=O)N(O)CCC[C@H](NC(=O)[C@H](CCCN(O)C(=O)/C=C(/C)CC(=O)O)NC(=O)[C@@H](N)CCCN(O)C(=O)/C=C(/C)CC(=O)O)C(=O)O)CC(=O)O,0.9741165041923524,786.79,-0.38,10,13,26,355.04,False,False,0
57,CNP0426576.1,COC1=CC=C2C(=C1O)[C@]13CCN(C)[C@@]14C[C@@H]2O[C@@]4(OC)[C@@H](OC)[C@@H](OC(=O)C1=CC=CC=C1)C3,0.9735450148582458,481.55,3.17,1,8,5,86.69,True,True,2
58,CNP0426576.2,COC1=CC=C2C(=C1O)[C@@]13CCN(C)[C@@]14C[C@@H]2O[C@@]4(OC)[C@@H](OC)[C@@H](OC(=O)C1=CC=CC=C1)C3,0.9735450148582458,481.55,3.17,1,8,5,86.69,True,True,2
59,CNP0352341.0,CCCCCCCCCCCCCC(=O)NC(C(=O)NC(CO)C(=O)NC(CO)C(=O)NC(CCC(N)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O)C(O)C(=O)O,0.9733909368515016,1093.2,-4.11,16,18,42,483.39,False,False,0
60,CNP0353107.0,CCCCCCCCCC(=O)NC(C(=O)NC(CO)C(=O)NC(CO)C(=O)NC(CCC(N)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O)C(O)C(=O)O,0.9733909368515016,1037.09,-5.67,16,18,38,483.39,False,False,0
61,CNP0352345.0,CCCCCCCCCCCC(=O)NC(C(=O)NC(CO)C(=O)NC(CO)C(=O)NC(CCC(N)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O)C(O)C(=O)O,0.9733909368515016,1065.14,-4.89,16,18,40,483.39,False,False,0
62,CNP0610293.1,CCCCCCCCCCCC(=O)NCCC[C@H](N)C(=O)N[C@@H](CCCN)C(=O)N[C@@H](CCCN)C(=O)NCC(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCN)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N2CCC[C@H]2C(=O)NCC(=O)N[C@@H](C(C)C)C(=O)N2CCC[C@H]2C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)O)CS[C@H]1C)[C@@H](C)CC)C(C)C,0.973170816898346,2080.49,-10.21,28,31,57,852.67,False,False,0
63,CNP0610293.0,CCCCCCCCCCCC(=O)NCCCC(N)C(=O)NC(CCCN)C(=O)NC(CCCN)C(=O)NCC(=O)NCC(=O)NC(CO)C(=O)NC(CO)C(=O)NC(CCCN)C(=O)NC(C(=O)NC(C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC(C(C)O)C(=O)N2CCCC2C(=O)NCC(=O)NC(C(C)C)C(=O)N2CCCC2C(=O)NCC(=O)NC(C(=O)NC(CC(N)=O)C(=O)O)CSC1C)C(C)CC)C(C)C,0.973170816898346,2080.49,-10.21,28,31,57,852.67,False,False,0
64,CNP0070935.1,COC1=CC=C(S(=O)(=O)NC[C@H]2C[C@@H]3CCN2C[C@@H]3CN2CCCCC2)C=C1,0.9727416634559632,407.58,2.17,1,5,7,61.88,True,True,1
65,CNP0531494.2,CCCCCCCCN=C1NCCCN1C(=O)[C@H](CC1=CC=CC=C1)NC(=O)C[C@H](N)CCS,0.9727075099945068,489.73,3.29,4,5,15,99.82,True,False,1
66,CNP0531494.1,CCCCCCCC/N=C1\NCCCN1C(=O)[C@H](CC1=CC=CC=C1)NC(=O)C[C@H](N)CCS,0.9727075099945068,489.73,3.29,4,5,15,99.82,True,False,1
67,CNP0580872.0,CNC(=O)C1=CC=CC=C1SC1=CC2=NNC(C=CC3=CC=CC=N3)=C2C=C1,0.9727064967155457,386.48,4.64,2,4,5,70.67,True,True,4
68,CNP0539830.1,C1=CN=C2C[C@@]34CC[N@@](CC[C@@H]3OC2=C1)C4,0.972575306892395,216.28,1.48,0,3,0,25.36,True,True,1
69,CNP0230402.0,C1=CC2=CC=CC3=C2C(=C1)C1=CC=CC2=CC=NC3=C21,0.9723124504089355,253.3,5.13,0,1,0,12.89,True,True,5
70,CNP0406808.1,C#CCC[C@@H]1CC[C@H](C[C@@H](O)[C@H](O)C#C)N2CCC[C@@H]12,0.9720998406410216,275.39,1.39,2,3,5,43.7,True,True,0
71,CNP0004002.1,COC1=CC=C(S(=O)(=O)NC[C@H]2C[C@@H]3CCN2C[C@@H]3CN(C)CCC2=CC=CC=N2)C=C1,0.972069501876831,458.63,2.25,1,6,10,74.77,True,True,2
72,CNP0501501.0,O=CC(=O)CNC(=O)C1=CC(N(CCBr)CCBr)=C([N+](=O)[O-])C=C1[N+](=O)[O-],0.971914291381836,510.1,1.6,1,8,11,152.76,True,False,1
73,CNP0582594.0,CCCCCCCC(=O)NC1=CC=CC(C(=O)OC)=C1,0.9718552231788636,277.36,3.77,1,3,8,55.4,True,True,1
75,CNP0394844.0,COC1=CC=CC2=C(NC(=O)C3=CC=CN=C3)C=C(C)N=C12,0.9714770317077636,293.33,3.2,1,4,3,64.11,True,True,3
76,CNP0265161.0,CCCCCCCCCCCC(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O,0.9713601469993592,803.95,0.98,9,12,31,295.55,False,False,0
77,CNP0337911.1,COC(=O)CO[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2N1C=C(C2=CC=CC=N2)N=N1,0.9712387919425964,346.34,0.24,0,9,5,97.59,True,True,2
78,CNP0538334.3,C/C(=C\CN1C=[N+](C)C2=NC=NC(N)=C21)CC[C@]1(C)[C@H]2CC=C[C@@H](C)[C@]2(C)CC[C@H]1C.[Cl-],0.9712271094322203,458.09,2.22,1,4,5,60.61,True,True,2
79,CNP0590250.0,CNC(=O)C1=CC(OC)=C(OC)C(OC)=C1[N+](=O)[O-],0.9711419939994812,270.24,0.98,1,6,5,99.93,True,True,1
80,CNP0222534.1,COC(=O)C1=CN([C@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC(=O)C2CCCCC2)N=N1,0.971135675907135,364.4,0.47,1,8,4,104.57,True,True,1
81,CNP0510535.0,CCCCCCCCCCCC(=O)NC1=CC=CC(C(=O)O)=C1,0.9709789156913756,319.45,5.24,2,2,12,66.4,True,False,1
82,CNP0167559.1,COC[C@H]1CCCN1C[C@@H]1OC[C@H](NC(=O)C2CC2)[C@H]1O,0.970977544784546,298.38,-0.25,2,5,6,71.03,True,True,0
83,CNP0037720.1,COC1=CC=C(S(=O)(=O)NC[C@H]2C[C@@H]3CC[N@@]2C[C@@H]3CN2CCN(C3=NC=CC=N3)CC2)C=C1,0.9708634614944458,486.64,1.3,1,8,8,90.9,True,True,2
84,CNP0037720.2,COC1=CC=C(S(=O)(=O)NC[C@H]2C[C@@H]3CCN2C[C@@H]3CN2CCN(C3=NC=CC=N3)CC2)C=C1,0.9708634614944458,486.64,1.3,1,8,8,90.9,True,True,2
85,CNP0406038.1,CC(C)N1C=C(C(=O)NC[C@@H]2CCCN3CCCC[C@H]23)C2=CC=CC=C21,0.970766544342041,353.51,4.22,1,3,4,37.27,True,True,2
86,CNP0057353.0,CC1=CC(Cl)=C2C=CC=C(C)C2=N1,0.9706003069877625,191.66,3.51,0,1,0,12.89,True,True,2
87,CNP0012163.2,C#CCN(C)C[C@H]1CN2CC[C@H]1C[C@@H]2CNS(=O)(=O)C1=CC=C(Cl)C=C1,0.9703027606010436,395.96,1.89,1,4,7,52.65,True,True,1
88,CNP0012163.1,C#CCN(C)C[C@H]1C[N@]2CC[C@H]1C[C@@H]2CNS(=O)(=O)C1=CC=C(Cl)C=C1,0.9703027606010436,395.96,1.89,1,4,7,52.65,True,True,1
89,CNP0510661.0,CC(C)(CNC(=O)C1=CC=C(OC2=CC=CC=C2)C=C1)C1=CC=C2C(N)=NC(N)=NC2=N1,0.9702554941177368,428.5,3.69,3,7,6,129.04,True,True,4
90,CNP0463744.1,COC(=O)C1=CN([C@@H]2CO[C@@H]3[C@@H]2OC[C@@H]3NC(=S)NC2CCCCC2)N=N1,0.9702141284942628,395.49,0.57,2,8,4,99.53,True,True,1
91,CNP0463744.2,COC(=O)C1=CN([C@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC(=S)NC2CCCCC2)N=N1,0.9702141284942628,395.49,0.57,2,8,4,99.53,True,True,1
92,CNP0248737.1,C[C@H](O)CNC[C@@H]1C2=C(CC[C@H]3CCC[C@@H]31)NC([C@@H](O)COC1=CC(CCC3=CC(CO)=C(CCCCCC[C@H](N)C[C@@H]4C=CC5=CC(CO)=CC=C5[C@H]4O)O3)=CC=C1O)=C2,0.9701786637306212,840.12,7.2,9,10,22,197.59,False,False,4
93,CNP0536440.1,O=S(=O)(NC[C@H]1CN2C=C(C3=CC=CC=C3)N=C2CO1)C1=CC=CC=C1,0.9696763157844543,369.45,2.43,1,5,5,73.22,True,True,3
94,CNP0509842.1,COC1=CC=C(S(=O)(=O)NC[C@H]2CN3C=CN=C3CO2)C=C1,0.9694291353225708,323.37,0.77,1,6,5,82.45,True,True,2
95,CNP0576325.1,CCCCC[C@@H](O)CC(=O)CCC1=CC=C(O)C(OC2CC#C[C@H](O)C3=CC=C(C(N)N)C=C3CC3=CN=C4C=[N+]2C=C34)=C1,0.9692530632019044,597.74,3.85,5,8,12,154.4,True,False,2
96,CNP0016037.1,CN1C=C(CN2CCC[C@H]2C2=NC(C3=CN=CN=C3N)=NO2)C2=CC=CC=C21,0.9692302346229552,375.44,2.94,1,8,4,98.89,True,True,4
97,CNP0569186.1,CC1=NC2=C(C)C=CC=C2C(O)=C1CN1CCCC[C@@H]1C,0.9690887928009032,284.4,3.93,1,3,2,36.36,True,True,2
98,CNP0569186.2,CC1=NC2=C(C)C=CC=C2C(O)=C1CN1CCCC[C@H]1C,0.9690887928009032,284.4,3.93,1,3,2,36.36,True,True,2
99,CNP0013111.2,CN(C)CCN(C)C[C@H]1CN2CC[C@H]1C[C@@H]2CNS(=O)(=O)C1=CC=CC=C1,0.968812108039856,394.59,1.17,1,5,9,55.89,True,True,1
100,CNP0013111.1,CN(C)CCN(C)C[C@H]1C[N@]2CC[C@H]1C[C@@H]2CNS(=O)(=O)C1=CC=CC=C1,0.968812108039856,394.59,1.17,1,5,9,55.89,True,True,1
101,CNP0456691.1,CC[C@H](C)[C@@H]1NC(=O)[C@@H](NC(=O)[C@H](CC2=CNC3=CC=CC=C23)NC(=O)[C@@H](CCCN)NC(=O)CNC(=O)[C@H](CCCN)NC(=O)[C@@H](CCCN)NC(=O)[C@@H](CC2=CNC3=CC=CC=C23)NC(=O)[C@@H](CC2=CC=C(O)C=C2)NC(=O)[C@@H](CO)NC(=O)CCCCCC(C)C)[C@@H](C)OC(=O)CNC(=O)CNC(=O)[C@H](CC(N)=O)NC1=O,0.9687180519104004,1604.88,-2.74,21,21,43,597.79,False,False,5
103,CNP0374677.2,COC[C@H]1CCCN1C[C@H]1CN2CC[C@H]1C[C@@H]2CNC(=O)NC1=CSC=C1,0.9685718417167664,392.57,2.69,2,5,7,56.84,True,True,1
104,CNP0374677.1,COC[C@H]1CCCN1C[C@H]1C[N@]2CC[C@H]1C[C@@H]2CNC(=O)NC1=CSC=C1,0.9685718417167664,392.57,2.69,2,5,7,56.84,True,True,1
105,CNP0609503.0,CCC(C)C1NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(C)NC(=O)C(CCCCN)NC(=O)CNC(=O)C(CC2=CNC3=CC=CC=C23)NC(=O)C(CC(=O)O)NC(=O)C(NC(=O)C(CO)NC(=O)C2CSSCC(NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(CC(N)=O)NC(=O)CNC(=O)C(CC3=CC=C(O)C=C3)NC(=O)C(CC3=CC=C(O)C=C3)NC(=O)C(N)CCCCN)C(C)C)C(C)O)C(=O)NCC(=O)NC(CCCCN)C(=O)NC(CC3=CN=CN3)C(=O)NC(CO)C(=O)N2)C(C)C)C(C)O)C(C)O)CSSCC(C(=O)O)NC(=O)C(CCCCN)NC(=O)C(CC2=CN=CN2)NC(=O)C(CC(N)=O)NC(=O)CNC(=O)C(CCC(N)=O)NC(=O)C(CC2=CN=CN2)NC(=O)CNC(=O)CNC(=O)C(C(C)O)NC(=O)C(C)NC(=O)C(CC2=CNC3=CC=CC=C23)NC(=O)C(C)NC(=O)C(CCSC)NC(=O)C(C)NC(=O)CNC(=O)C(CC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(C(C)CC)NC1=O,0.9684478640556335,4624.2,-25.17,68,71,95,1950.91,False,False,9
106,CNP0609503.1,CC[C@H](C)[C@@H]1NC(=O)C(NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](CC2=CNC3=CC=CC=C23)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@@H]2CSSC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)[C@H](CC3=CC=C(O)C=C3)NC(=O)[C@H](CC3=CC=C(O)C=C3)NC(=O)[C@@H](N)CCCCN)C(C)C)[C@@H](C)O)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC3=CN=CN3)C(=O)N[C@@H](CO)C(=O)N2)C(C)C)[C@@H](C)O)[C@@H](C)O)CSSCC(C(=O)O)NC(=O)C(CCCCN)NC(=O)C(CC2=CN=CN2)NC(=O)C(CC(N)=O)NC(=O)CNC(=O)C(CCC(N)=O)NC(=O)C(CC2=CN=CN2)NC(=O)CNC(=O)CNC(=O)[C@H]([C@@H](C)O)NC(=O)C(C)NC(=O)C(CC2=CNC3=CC=CC=C23)NC(=O)C(C)NC(=O)C(CCSC)NC(=O)C(C)NC(=O)CNC(=O)C(CC(N)=O)NC(=O)C(CC(N)=O)NC(=O)[C@H]([C@@H](C)CC)NC1=O,0.9684478640556335,4624.2,-25.17,68,71,95,1950.91,False,False,9
107,CNP0574056.1,CCCCCC(=O)NCCCN1CCC[C@@H]1CC(=O)C1=C(C)C=CC=C1O,0.9682674407958984,374.53,3.82,2,4,11,69.64,True,False,1
108,CNP0564302.0,NC(=O)C1=CC(N(CCCl)CCCl)=C([N+](=O)[O-])C=C1[N+](=O)[O-],0.9681503176689148,351.15,1.89,1,6,8,132.61,True,True,1
109,CNP0056129.1,O=C(NC[C@H]1C[C@@H]2CCN1C[C@@H]2CN1CCN(C2=NC=CC=N2)CC1)C1=CC=CC=C1,0.9681068658828736,420.56,1.74,1,6,6,64.6,True,True,2
