rank,coconut_id,smiles,xgboost_score,molecular_weight,logP,hbd,hba,rotatable_bonds,tpsa,lipinski_pass,veber_pass,num_aromatic_rings
575,CNP0602385.1,CNCC1=CC2=CC3=C1CC1=C[C@H](NC4CCCC4)C4=C(C=CN=C4N)[C@@]1(CO[C@@H]1[C@H]4OC5=C(C=C6C(=O)C7=CC=C(CO)C=C7C(=O)C6=C5OC[C@H](O)CC=O)[C@H](C5=CC=CC=C5N5CN[C@@H]6C(=O)N[C@H](N)N[C@@H]65)[C@H]5CC[C@@H](O)[C@H](C#C[C@@](O)([C@H]1O)[C@@H](O4)C1(CCCC1)OC5)C2)[C@H](O)[C@H]3CCO,0.9589990377426147,1410.63,2.54,14,24,14,384.36,False,False,5
576,CNP0153319.1,C[C@@H]1CC=CC2=C[C@H]3C[C@@H]4[C@@H]5C6=C3[C@]37C(=O)OC(=C(O)C[C@@H]8[C@H]9CC%10(CCCC%10)[C@]%10(CCC[C@@]%10%11CCC[C@@H]%11C#CC[C@H]%10[C@H]%11C[C@@H](CN8%10)[C@@H]8CCC(=C5N8C%11)C[C@H]4C)C9)[C@@]3(CC6)[C@]3(OC(=O)C4=C(CCCN)C=CC=C43)[C@H]7C[C@@H]2[C@@H]2CCC[C@@]3(CC[C@@H]4[C@H](C=C[C@H]43)C1)C2,0.9589831233024596,1236.78,16.72,2,8,3,105.33,False,True,1
577,CNP0091542.1,C[C@H]1[C@@H]2C3=CC4=C5CC[C@@]67C8=CC[C@H](C)N9CC%10C[C@H](CN(C%10)C(=C[C@@H]1C#CCC1=CC=C(C=C1C3)CCCC[C@@H]([C@]46C(=O)O8)[C@@]71OC(=O)C3=C(CCCN)C=CC=C31)[C@@H]52)C9,0.9589264392852784,814.08,7.97,1,7,3,85.1,False,True,2
578,CNP0226036.2,CC[C@]1(O)C[C@@H](O[C@H]2C[C@@H](N(C)C)[C@H](O[C@H]3C[C@H]4O[C@H]5CC(=O)[C@@H](C)O[C@H]5O[C@H]4CO3)[C@@H](C)O2)C2=C(C=C3C(=O)C4=C(O)C=CC(O)=C4C(=O)C3=C2O)[C@H]1C(=O)OC,0.9589025378227234,811.83,2.49,4,17,7,226.28,False,False,2
579,CNP0226036.1,CC[C@@]1(O)C[C@H](OC2CC(N(C)C)C(OC3CC4OC5CC(=O)C(C)OC5OC4CO3)C(C)O2)C2=C(C=C3C(=O)C4=C(O)C=CC(O)=C4C(=O)C3=C2O)[C@H]1C(=O)OC,0.9589025378227234,811.83,2.49,4,17,7,226.28,False,False,2
580,CNP0051355.1,O=C(NC1=CC=CC2=CC=CC=C12)N[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2N1N=NN=C1C1=CC=C2OCOC2=C1,0.9587781429290771,486.49,2.75,2,9,4,121.65,True,True,4
581,CNP0032396.1,COC1=CC=C(C2=CC=C3NC(=O)[C@H]4CN(C(=O)NC(C)C)CCN4C(=O)C3=C2)C=C1,0.9587722420692444,422.49,2.56,2,4,3,90.98,True,True,2
582,CNP0355042.1,C[C@H]1[C@H](OC(=O)CCC(=O)NC(CC2=CNC3=CC=CC=C23)C(=O)O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1C24OO3,0.9587186574935912,570.64,3.81,3,8,8,145.41,True,False,2
583,CNP0219702.1,O=C1N[C@@H](CC2=CNC3=CC=CC=C23)C(=O)N2CCN(C(=O)NC3CCCCC3)C[C@H]12,0.9587154984474182,423.52,1.76,3,3,3,97.54,True,True,2
585,CNP0587943.1,CC1=CC(C)=CC(C2=C3N=CC=C3C=[N+]2O[C@@H]2[C@@H](OC3=CC=C4C(=O)C(C5=CC=C(O)C=C5)=COC4=C3)O[C@@H](COC(=O)[C@H](C(=O)O)[C@H]3NCCC[C@@H]3CO)[C@H](O)[C@H]2O)=C1,0.9586647748947144,822.84,2.99,6,14,12,229.82,False,False,4
586,CNP0187754.1,CC(C)NC(=O)N1C[C@@H]2C[C@H](C1)C1=C(C3=CC=C4C=CC=CC4=C3)C=CC(=O)N1C2,0.9586432576179504,401.51,4.21,1,3,2,54.34,True,True,3
587,CNP0183197.1,CC(C)NC(=O)N[C@H]1CCN2C(=O)C3=CC=CC=C3NC(=O)[C@@H]2C1,0.958626389503479,330.39,1.32,3,3,2,90.54,True,True,1
588,CNP0266241.1,CC[C@@H]1C=C2C(=O)C[C@H](C3=CC(OC4CCCC4)=C(O)C4=C3C#CC[C@H]3C[C@H]5C=C6[C@@H](C[C@H](C)C[C@@H]6[C@@H]4[C@@H]5COC4CCCCC4)C4=CC(=CC(O)=C4)CC4=CC(=CC=C4)C4(CCCCC4)N/C(N)=N/3)CC[C@H]2C[C@H]1CO,0.9585620760917664,1042.46,13.45,5,9,8,146.63,False,False,3
589,CNP0222362.1,COCCNC1=CC=C(C2=NOC([C@@H]3CCCN3CC3=CC=C(OC)C=C3O)=N2)C=N1,0.9585474133491516,425.49,3.24,2,9,9,105.77,True,True,3
590,CNP0518908.1,COC1=CC=C(N2CC(C(=O)N[C@@H](C)C(=O)N[C@@H](C(=O)O)C3=CC=CC=C3)CC2=O)C=C1,0.9584465622901917,439.47,1.49,3,5,8,125.04,True,True,2
591,CNP0518908.2,COC1=CC=C(N2C[C@@H](C(=O)N[C@@H](C)C(=O)N[C@@H](C(=O)O)C3=CC=CC=C3)CC2=O)C=C1,0.9584465622901917,439.47,1.49,3,5,8,125.04,True,True,2
592,CNP0518908.3,COC1=CC=C(N2C[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](C(=O)O)C3=CC=CC=C3)CC2=O)C=C1,0.9584465622901917,439.47,1.49,3,5,8,125.04,True,True,2
593,CNP0256690.1,C=CCNC(=O)N[C@H]1CCN2C(=O)C3=CC(C4=CC(Cl)=CC=C4OC)=CC=C3NC(=O)[C@@H]2C1,0.9584454894065856,468.94,3.43,3,4,5,99.77,True,True,2
594,CNP0603521.1,CC(C)C[C@@H]1/N=C(\O)[C@H](C)/N=C(\O)[C@H](NC(=O)N[C@@H](CCCNC(=N)N)C(=O)O)CCCC/N=C(\O)[C@H](CC2=CNC3=CC(Br)=CC=C23)/N=C(\O)[C@H](CC(C)C)N(C)C1=O,0.958371877670288,904.91,4.91,11,8,13,306.79,False,False,2
595,CNP0234540.1,CC1=CC(O)=C2C(=O)C3=C4C=C5C(=NC=CC5=C3C(=O)C2=C1)NC[C@@H](O)[C@@]12CCC[C@@H]1C1=C(NC(CC=O)=C1)C1=C[C@@]3(O4)O[C@@]4(C1=C2C[C@]1(CCC2(CCCC2)C1)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O,0.9583152532577516,881.98,4.96,8,13,2,231.76,False,False,4
596,CNP0572763.1,C=C1/N=C(\O)[C@H](CC2=CNC3=CC=CC=C23)/N=C(\O)[C@@H](NC(=O)/C(=C/C)NC(=O)[C@@H](N)C(C)C)CSC[C@@H](C(=O)N[C@@H]2C(=O)N3CCC[C@H]3/C(O)=N/C/C(O)=N/[C@H](C(=O)N[C@H](C(=O)N[C@H]3CSC[C@@H]4/N=C(\O)[C@H](CC(=O)O)/N=C(\O)[C@H](CSC[C@@H]5/N=C(\O)[C@H](CC6=CC=CC=C6)/N=C(\O)[C@H](CS/C=C\N=C/5O)/N=C/4O)/N=C(/O)C/N=C(/O)C/N=C(/O)C/N=C(/O)[C@@H]4CCCN4C3=O)[C@@H](C)O)CSC2C)/N=C(/O)[C@H](CC(C)C)/N=C/1O,0.9582623839378356,2183.53,4.88,25,31,20,806.9,False,False,3
597,CNP0407317.0,COC1=CC=C2C(=C1)C(C(=O)NC1CCCC3=C1NC1=CC=CC=C31)=CN2C,0.9582582712173462,373.46,4.48,2,3,3,59.05,True,True,4
598,CNP0508029.1,C=CCNC(=O)N[C@H]1C[C@H]2C(=O)NC3=CC=C(C4=CC=C(SC)C=C4)C=C3C(=O)N2C1,0.9582377672195436,436.54,3.1,3,4,5,90.54,True,True,2
600,CNP0419615.1,C[C@H]1[C@@H]2C3=CC4=C5CC[C@@]67/C8=C\C[C@H](C)[N@]9CC%10C[C@@H](CN%11C(=C(CC[C@@H]%10%11)[C@@H]1C#CCC1=CC=C(C=C1C3)CCCC[C@@H]([C@]46C(=O)O8)[C@@]71OC(=O)C3=C(CCCN)C=CC=C31)[C@@H]52)C9,0.9582030773162842,840.12,8.51,1,7,3,85.1,False,True,2
601,CNP0046967.1,COC1=CC2=C3CC[C@H]4CCC[C@@H]4C3=C3C(=O)CN4CC5=C(C=CC=C5CC#CO[C@H]5[C@H](O)[C@H]6CO[C@@H](C7=C8C=CC=C[C+]8N=C7)C=CC1=C(O[C@@H](O6)[C@@]5(O)CO)C2=C3O)C4=O,0.958182156085968,837.9,4.76,4,12,3,176.81,False,False,3
602,CNP0046967.2,COC1=CC2=C3CC[C@H]4CCC[C@@H]4C3=C3C(=O)CN4CC5=C(C=CC=C5CC#CO[C@H]5[C@H](O)[C@H]6CO[C@@H](C7=C8C=CC=C[C+]8N=C7)/C=C\C1=C(O[C@@H](O6)[C@@]5(O)CO)C2=C3O)C4=O,0.958182156085968,837.9,4.76,4,12,3,176.81,False,False,3
603,CNP0583248.1,COC1=CC([C@@H]2CC(=O)[C@@H]3C4C=C[C@@]56C#CCC7N[C@@H]8C[C@@H]9C%10=C%11C=C([C@@H](O)C[C@H]%11C%11=C[C@H]%12CCCC%12%13C[C@]%119[C@H]9C[C@@H]%13C%11=CC(O)=C(O)C=C%11[C@]98[C@@H]([C@H]3O)[C@@H]7C#C[C@@H]2CC2=CC=CC=C2)[C@]2(CCC[C@H](CC3=CC=CC=C3)C2)C2=CC(=C5C4=C2)[C@H](C[C@H]6O)C2=CC=CC3=CC=C%10C=C23)=C(CO)C=C1O,0.9581728577613832,1376.74,14.77,8,10,7,179.94,False,False,7
604,CNP0226715.1,CC(C)CCCCC[C@H]1CC(=O)N[C@H](C)C(=O)C[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC2=CNC3=CC=CC=C23)C(=O)N1,0.9581178426742554,834.12,4.84,6,7,12,198.67,False,False,2
605,CNP0226715.0,CC(C)CCCCCC1CC(=O)NC(C)C(=O)CC(C)C(=O)NC(CC(C)C)C(=O)N2CCCC2C(=O)NC(CC(C)C)C(=O)NC(CC2=CNC3=CC=CC=C23)C(=O)N1,0.9581178426742554,834.12,4.84,6,7,12,198.67,False,False,2
606,CNP0394347.1,COC1=CC=C2NC=C(CCNC(=O)C3=CC=C(N4C(=O)[C@@H]5CC6=CC=CC=C6CN5C4=O)C=C3)C2=C1,0.958100438117981,494.55,4.04,2,4,6,94.74,True,True,4
607,CNP0437378.1,CC(C)(C)C1=CC=C([C@H]2CC[C@]3(CC2)CC2=CC=C(C(=O)N4C=C(CCCC(=O)O)C5=CC=CC=C54)C=C2C3)C=C1,0.9580567479133606,547.74,8.48,1,3,6,59.3,False,True,4
608,CNP0199517.1,COC1=CC=C(C2=CC=C3NC(=O)[C@@H]4[C@@H](NS(=O)(=O)C5=CC=C(C)C=C5)CCN4C(=O)C3=C2)C=C1,0.9580148458480836,491.57,3.18,2,5,5,104.81,True,True,3
609,CNP0199517.2,COC1=CC=C(C2=CC=C3NC(=O)[C@@H]4[C@H](NS(=O)(=O)C5=CC=C(C)C=C5)CCN4C(=O)C3=C2)C=C1,0.9580148458480836,491.57,3.18,2,5,5,104.81,True,True,3
610,CNP0506005.1,COC1CC2CCC(C)[C@@](O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)/C=C(\C)C(OS(=O)(=O)O)C(OC)C(=O)C(C)CC(C)/C=C\C2OC2/C=C\1C,0.9580036997795104,1010.25,5.22,3,16,8,251.33,False,False,0
611,CNP0506005.2,COC1CC2CCC(C)[C@@](O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)/C=C(\C)C(OS(=O)(=O)O)C(OC)C(=O)C(C)CC(C)/C=C/C2OC2/C=C\1C,0.9580036997795104,1010.25,5.22,3,16,8,251.33,False,False,0
612,CNP0355681.1,CC1CC2=C3[C@H]4C5=C6[C@@H]7C[C@]14CC/C7=C/[C@@H](C1CCCCC1)C[C@H]1[C@]64C(=O)O/C(=C(/O)C[C@@H]([C@H]6C[C@@H]7C=C[C@H]8CCC[C@]8(C7)C6)[N@@]6C[C@H]7C[C@@H](C6)[C@@H](CC2)N3C7)[C@@]4(CC5)[C@]12OC(=O)C1=C(CCCN)C=CC=C12,0.9579788446426392,984.38,12.16,2,8,5,105.33,False,True,1
613,CNP0100480.1,C[C@H]1CC2=C3[C@H]4C5=C6[C@@H]7/C=C\[C@@H](CCC8=CC(=CC=C8)C[C@H]7[C@@H]41)C[C@H]1[C@]64C(=O)O/C(=C(/O)C[C@@H](CC6CCCCC6)[N@@]6C[C@H]7C[C@@H](C6)[C@H](CC2)N3C7)[C@@]4(CC5)[C@]12OC(=O)C1=C(CCCN)C=CC=C12,0.9579576253890992,928.27,10.66,2,8,5,105.33,False,True,2
614,CNP0310069.1,C[C@@H]1CCC2=C3C=CC[C@H]4CC5=C6[C@@H](C7=C2[C@]28C(=O)O/C(=C\C[C@H](C)[N@]9C[C@@H]%10C[C@H](C9)[C@@H](CC5)N6C%10)[C@@]2(CC7)[C@]2(OC(=O)C5=C(CCCN)C=CC=C52)[C@H]8C1)[C@@H]34,0.9579293131828308,752.01,7.88,1,7,3,85.1,False,True,1
615,CNP0502364.1,CNC(=N)N[C@@H](CCO)C1=C(CCC2=CC=C(N)N=C2)C=C2C(=O)C3=CC(OC)=CC(O[C@@H]4O[C@H](CO)[C@](O)(C[C@H](CN5C(=O)C=CC5=O)C5=CC=NC(N)=C5)[C@H](O)[C@H]4O)=C3C(=O)C2=C1O,0.9578897356987,910.94,-0.27,11,18,16,346.32,False,False,4
616,CNP0150615.1,COC1=CC2=C3C=C[C@H]4CCC[C@@H]4C3=C3C(=O)CN4CC5=C(C=CC=C5CC#CO[C@H]5[C@H](O)[C@H]6CO[C@@H](C7=C8C=CC=C[C+]8N=C7)C=CC1=C(O[C@@H](O6)[C@@]5(O)CO)C2=C3O)C4=O,0.9578484892845154,835.89,4.84,4,12,3,176.81,False,False,3
617,CNP0358413.1,C[C@H]1CC2=C3[C@H]4C5=C6[C@@H]7C[C@@]41C[C@@H]1CSSC[C@H]4CCCC[C@@H]4[C@H](C=C17)C[C@H]1[C@]64C(=O)OC(=C(O)[C@@H]6CC[C@@H]7[C@H]8C[C@@H](CN7[C@@H]6[C@@H]6CCC7(CCCC7)C6)[C@H](CC2)N3C8)[C@@]4(CC5)[C@]12OC(=O)C1=C(CCCN)C=CC=C12,0.9578335881233216,1062.54,12.98,2,10,4,105.33,False,True,1
618,CNP0213842.1,CC1CC2=C3[C@H]4C5=C6[C@@H]7C[C@]14CC/C7=C/[C@@H]([C@H]1CCCC4(CCCC4)C1)C[C@H]1[C@]64C(=O)O/C(=C(/O)C[C@@H]([C@@H]6CC7(CCCC7)[C@]7(CCCC78CCCC8)C6)[N@@]6C[C@H]7C[C@@H](C6)[C@@H](CC2)N3C7)[C@@]4(CC5)[C@]12OC(=O)C1=C(CCCN)C=CC=C12,0.9578129053115844,1108.61,15.26,2,8,5,105.33,False,True,1
619,CNP0008443.1,CCN[C@@H]1C=C2C=CC[C@@H]3CCCC[C@@H](C)CC4=CC=CC5=C4C(=O)[C@]4(O[C@@]4(C/C=C(\C)C[C@@H](NC(=N)NC)C4=CC=NC(NCNC)=C4)C5=O)C(=O)OC[C@@H]1C[C@@H]23,0.957729697227478,792.04,6.18,6,10,11,169.86,False,False,2
620,CNP0006131.1,COC1=CC2=C(C=C1O)CC#CC1=NC(N)=CC=C1[C@H](CCC1=CC=CC=C1NC1(C)CCCC1)[C@H]1CC[C@@]3(CC4=CC(O)=CC(OC)=C4C4=C3C3=C(C=C4)[C@H](COC(C)=O)[C@@H]2O3)C1,0.9576783180236816,860.06,10.2,4,10,9,145.39,False,False,5
621,CNP0098428.1,NCCCC1=CC=CC2=C1C(=O)O[C@@]21C2C[C@H](C3CCCCC3)/C=C\[C@@H]3C[C@H]4[C@@H]5C6=C3[C@@]23C(=O)O/C(=C(/O)CC2[C@H]7CC8(CCCC8)[C@]8(CCC[C@@]89CCC[C@H]9C#CC[C@H]8[C@@H]9CN%10C5=C(C[C@H]5[C@@H]%11C=CC(CN28)([C@H]5%10)[C@H]9C%11)C[C@@H]4C2CCCCC2)C7)[C@]31CC6,0.9576663970947266,1182.69,15.53,2,8,5,105.33,False,True,1
