rank,coconut_id,smiles,xgboost_score,molecular_weight,logP,hbd,hba,rotatable_bonds,tpsa,lipinski_pass,veber_pass,num_aromatic_rings
223,CNP0008868.1,C/C=C(/C)C(=O)O[C@@H]1CC2=C(O[C@@]1(C)CCC1=CC=C(N)N=C1)C([C@@H](C1=CC=NC(N)=C1)[C@H](CO)C1=CC=CC(O)=C1)=C1OC(CO)=CC(=O)C1=C2O,0.972361147403717,722.8,4.76,6,13,11,224.48,False,False,5
224,CNP0074637.1,CC[C@@]1(OC(=O)[C@@H](NC(=O)[C@H](CC2=CNC=N2)NC(=S)NC2=CC=C(O[C@H]3O[C@@H](C)[C@@H](O)[C@@H](OC)[C@@H]3O)C=C2)C(C)C)C(=O)OCC2=C1C=C1C3=NC4=CC=CC=C4C=C3CN1C2=O,0.9723474979400636,895.99,2.95,6,15,13,237.48,False,False,5
225,CNP0135647.1,C/C=C(/C)C(=O)O[C@@H]1CC2=C(O[C@@]1(C)CCC1=CC=C(NCC)N=C1)C(CC1=CC=NC(N)=C1)=C1OC(CO)=CC(=O)C1=C2O,0.9723159074783324,614.7,4.59,4,11,10,170.03,False,False,4
226,CNP0529073.1,NC1=CC2=C3CO[C@@H](CCC[C@@H](CCC4=CC=C(O)C(CC5=CC=CC(O)=C5)=C4)C#C2)C[C@H](O)CCC2=CC=C(O)C(=C2)OCC2=CC([C@@]45CCOC[C@@H]4CC4(CCCC4)C4=CC=CC=C45)=CC4=CN(C=C24)C3=N1,0.9722975492477416,990.25,11.8,5,10,6,152.45,False,False,7
227,CNP0070409.2,CNCN[C@@H](CCC(=O)N[C@@H](CS[C@H]1C2=C3[C@H](CC(CC4=CC=NC=C4)=C[C@H]3C(=O)O2)CC2CCC(CC2)C12CCCC2)C(=O)N[C@@H](O)C(=O)O)C(=O)O,0.9722299575805664,767.95,2.87,7,11,16,216.28,False,False,1
228,CNP0070409.1,CNCN[C@@H](CCC(=O)N[C@@H](CS[C@H]1C2=C3[C@@H](C=C(CC4=CC=NC=C4)C[C@@H]3C[C@H]3CCC(CC3)[C@@]13CCCC3)C(=O)O2)C(=O)N[C@@H](O)C(=O)O)C(=O)O,0.9722299575805664,767.95,2.87,7,11,16,216.28,False,False,1
229,CNP0276483.1,C=C1[C@H]2CCC(CO)=C[C@@H]2[C@@H](C(C)C)[C@H](O)[C@H]1O,0.9720003604888916,252.35,1.5,3,3,2,60.69,True,True,0
230,CNP0095258.1,COC1=CC=C2C=C1OCC1=C3C=C[C@@H](C)C4=C3C(=C(CC#CO[C@@H](C[C@@H]3C=C(O)C=C[C@H]3CCCCC3=CC=CC(N[C@H](CC5=CC=CC=C5)[C@H](C)O)=C3)CC(=O)CC2)C(O)=C4)C=C1CO,0.9719478487968444,902.14,11.0,5,9,14,137.71,False,False,5
231,CNP0510091.1,CCC[C@H](O)C[C@@H](O)CC(=O)CCC1=CC=C2OC#CC[C@H]3C#C[C@@H](O)C4=CC=C5C(=C4CC4=CN=C6C=[N+](C=C46)[C@@H]3OC2=C1)C=CN[C@@H]5N,0.9719365239143372,673.79,3.7,5,9,9,149.64,True,False,2
233,CNP0539651.1,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](O)/N=C(\O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CC(N)=O)/N=C(\O)[C@H]([C@H](O)CC2=CC=C(O)C=C2)/N=C(\O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)/N=C\1O,0.9718114137649536,1049.23,0.53,14,16,20,405.01,False,False,1
234,CNP0589895.1,C[C@H](CCC/C=C/C(=O)CCC1=CC=C(O)C(OCCC2=CC=C(O)C([C@@H]3CC(=O)C4C=CN=C4CC#CC4=CC5=C(C=CN[C@H]5N)C=C43)=C2)=C1)CCC1=CC=CC=C1,0.971785306930542,788.0,9.18,4,8,16,134.24,False,False,4
235,CNP0554664.1,C=C1[C@H](O)CC[C@H]2[C@](C)(CC/C(C)=C/CN3[CH]N(C)C4=NC=NC(N)=C43)[C@@H](C)CC[C@@]12C,0.971758246421814,438.64,4.93,2,6,5,78.51,True,True,1
236,CNP0572097.1,NC1=NC2=C3CO[C@@H](CCC[C@H](CCC4=CC=C(O)C(CC5=CC=CC(O)=C5)=C4)C#CC3=C1)C[C@H](O)[C@@H]1C=CC3=C(C=CC(O)=C3OCC3=CC([C@]45CCOC[C@@H]4CCC4=CC=CC=C45)=CC4=CN2C=C34)C1,0.971741020679474,960.18,10.78,5,10,6,152.45,False,False,7
238,CNP0414871.2,CCCCCCO[C@H](O)C[C@@H]1CC[C@@](CNC)(OC2=CC3=CC(=C2O)N/C(NC)=N\C#CC[C@@H]2CCC[C@]2(CC2=CC=C(O)C(OC)=C2)C(=O)/C=C/[C@H](CCCCC)C32CCCC2)C1,0.9716734886169434,883.23,10.06,6,11,19,153.9,False,False,2
239,CNP0414871.1,CCCCCCO[C@H](O)C[C@@H]1CC[C@@](CNC)(OC2=CC3=CC(=C2O)N/C(NC)=N/C#CC[C@@H]2CCC[C@]2(CC2=CC=C(O)C(OC)=C2)C(=O)/C=C/[C@H](CCCCC)C32CCCC2)C1,0.9716734886169434,883.23,10.06,6,11,19,153.9,False,False,2
241,CNP0441094.0,CC(C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(N2C=NC3=C(N)N=CN=C32)C(O)C1OP(=O)(O)O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,0.9715420603752136,1094.02,3.45,9,20,21,380.7,False,False,2
242,CNP0570446.1,CCCCC[C@H](C(=O)CCC1=CC=C2OC#CC3(CCCC3)[C@H]3C#C[C@H](O)C4=CC=C5C(=C4CC4=CN=C6C=[N+](C=C46)[C@H]3OC2=C1)C=CN[C@@H]5N)[C@H](O)[C@H]1C=C[C@H](C)CC1,0.9715170860290528,806.04,7.73,4,8,10,129.41,False,True,2
243,CNP0009152.1,CCN[C@@H]1C=C2C=CCC[C@H]2C[C@H]1COC(=O)[C@]12O[C@@]1(C/C(CO)=C(\C)CC1(C3=CC=NC(NCNC)=C3)CCCCC1)C(=O)C1=CC=CC(CC(C)(C)CC3=CC=C(N)N=C3)=C1C2=O,0.9714711904525756,885.16,7.77,5,12,18,181.09,False,False,3
244,CNP0511493.1,CCCCCCCCCCCCCCCC(=O)NC(CCC(=O)O)C(=O)N[C@@H](CCCN)C(=O)NC1CC2=CC=C(C=C2)OC(=O)[C@H]([C@@H](C)CC)/N=C(\O)C(CC2=CC=C(O)C=C2)/N=C(\O)[C@H](CCC(N)=O)/N=C(/O)[C@@H]2CCCN2C(=O)[C@@H](C(C)C)/N=C(/O)[C@H](CCC(=O)O)/N=C(\O)[C@@H](C(C)O)/N=C\1O,0.9713324904441832,1475.79,7.79,15,18,37,513.62,False,False,2
245,CNP0481739.1,N#CC1=CC=CC(S(=O)(=O)N2C[C@@H](O)[C@@H](CC3=CC=CC=C3)N(CC3=CC=C(O)C=C3)C(=O)N2CC2=CC=C(O)C=C2)=C1,0.9711787700653076,598.68,3.99,3,7,8,145.41,True,False,4
246,CNP0509714.1,COC1=CC(CCC(=O)[C@H](O)C(=O)CCCCCCC2CCCCC2)=CC([C@@H]2C3=CC=NC(N)=C3C=C[C@@]2(CO)CC2=CCC=N2)=C1O,0.9710152745246888,657.85,6.62,4,9,17,155.33,False,False,2
247,CNP0417327.1,CCCC[C@@H]1C[C@@H](CCCO)[C@H]2CCC[C@]23C2=CC(=C4OC#CC[C@@H]5C[C@@](CNC)(C[C@@H]5C[C@H](O)OC)OC4=C2)N/C(NC)=N/C#CC[C@@H]2CCC[C@]2(CC2=CC=C(O)C(OC)=C2)C(=O)/C=C/[C@@H]13,0.9709704518318176,933.24,8.62,6,12,14,163.13,False,False,2
248,CNP0584654.0,CCCCCC(C(=O)CCC1=CC=C2OC#CC3(CCCC3)C3C#CC(O)C4=CC=C5C(=C4CC4=C6C=[N+](C=C6N=C4)C3OC2=C1)C=CNC5N)C(O)C1C=CC(C)CC1,0.970952033996582,806.04,7.73,4,8,10,129.41,False,True,2
249,CNP0128661.1,COC1=CC=C2C=C1OCC1=C3C=C[C@@H](C)C4=C3C(=C(CC#CO[C@@H](C[C@@H]3C=C(O)C=C[C@H]3CCCCC3=CC=CC(N[C@H](CC5=CC=CC=C5)[C@H](C)O)=C3)CC(=O)CC2)C(O)=C4)C=C1C(O)O,0.9708452820777892,918.14,10.49,6,10,14,157.94,False,False,5
250,CNP0486587.1,NC1=NC2=C3CO[C@@H](CCC[C@H](CCC4=CC=C(O)C(CC5=CC=CC(O)=C5)=C4)C#CC3=C1)C[C@H](O)[C@@H]1C=CC3=C(C1)C(CO)=CC(O)=C3OCC1=CC([C@]34CCOC5(CCCCC5)[C@@H]3CCC3=CC=CC=C34)=CC3=CN2C=C13,0.9708210229873656,1058.33,11.98,6,11,7,172.68,False,False,7
251,CNP0583034.1,COC1=CC(CCC(=O)[C@H](O)C(=O)C[C@@H]2CC[C@H]3CCCC[C@@H]3C2)=CC([C@@H]2C3=CC=NC(N)=C3C=C[C@@]2(CO)CC2=CC=CN2)=C1O,0.970794141292572,641.81,5.51,5,8,12,158.76,False,False,3
252,CNP0298531.1,CCC(C)[C@H]1CC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)[C@@H](CCC(N)=O)NC(=O)[C@H]2CCCN2C(=O)[C@H](C(C)C)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@@H](C(C)O)NC(=O)[C@H](NC(=O)[C@H](CCCN)NC(=O)[C@@H](CCC(=O)O)NC(=O)CC(O)CCCCCCCCCCCC(C)C)CC2=CC=C(C=C2)OC1=O,0.9707406759262084,1504.83,3.06,15,19,37,500.88,False,False,2
253,CNP0593777.1,CC[C@H](C)CCCCCCCCCC[C@H](O)CC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCN)C(=O)N[C@H]1CC2=CC=C(C=C2)OC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H]([C@@H](C)O)NC1=O,0.9707365036010742,1477.76,1.33,16,19,36,512.91,False,False,2
254,CNP0490352.1,COC1=CC(CCC(=O)[C@H](O)C(=O)CCC[C@H]2CCC[C@H](CCO)C2)=CC([C@@H]2C3=CC=NC(N)=C3C=C[C@@]2(CO)CC2=CCC=N2)=C1O,0.9706177711486816,659.82,5.05,5,10,16,175.56,False,False,2
255,CNP0575992.1,CCCCC[C@@H]1C=C[C@H](CCCC[C@@H]2CC[C@H](C3=CC(CC)=C(C4=CC(O)=CC(O)=C4CC4=CC=C(C(C)C)C=C4)N3)[C@@H]3C[C@@H](C4(C5=CC=NC(N)=C5)CCCC4)C[C@]3(O)[C@@H](CNC3CCCC3)C[C@H](O)[C@@H]2C(=O)O)[C@H](O)C1,0.9705621004104614,1069.53,13.4,9,9,21,205.18,False,False,4
256,CNP0529766.1,NC1=CC2=C3CO[C@@H](CCC[C@@H](CCC4=CC=C(O)C(CC5=CC=CC(O)=C5)=C4)C#C2)C[C@H](O)CCC2=C(CO)C=C(O)C(=C2)OCC2=CC([C@@]45CCOC[C@@H]4CC4(CCCC4)C4=CC=CC=C45)=CC4=CN(C=C24)C3=N1,0.9704890251159668,1020.28,11.29,6,11,7,172.68,False,False,7
257,CNP0008865.1,C/C=C(/CCNC)C(=O)O[C@@H]1CC2=C(O[C@@]1(C)CCC1=CC=C(N)N=C1)C(C1=CC=CC(O)=C1)=C1OC(CO)=CC(=O)C1=C2O,0.9703778624534608,615.68,4.13,5,11,10,177.37,False,False,4
258,CNP0518964.0,CCCC(=O)NC1CC(O)C(O)N=C(O)C2C(O)C(C)CN2C(=O)C(C(O)CC(N)=O)N=C(O)C(C(O)CC2=CC=C(O)C=C2)N=C(O)C2CC(O)CN2C(=O)C(CO)N=C1O,0.9703418016433716,880.91,-4.01,14,16,10,405.01,False,False,1
259,CNP0493658.1,CCC1=NC2=C(C=C1[C@@H]1C=C3CC4=C(C#CC[C@]5(O)[C@H](O)[C@@H](O)[C@@]3(OC3=CC6=C(C(O)=C31)C(=O)C=C(C1=CC(O)=C(O)C(CCO)=C1)O6)O[C@@]51CC#C[C@]3(C(=O)O)O[C@](C[C@H](CO)CC=O)(OC1=O)[C@H](O)[C@@H](O)C3(O)O)C=CN4)[C@H]1CC=C[C@H](C1)N2,0.970283031463623,1186.14,0.48,15,23,11,422.04,False,False,5
261,CNP0564849.1,CCCCC[C@@H]1C=C[C@@H](CCCC[C@H]2CC[C@@H](C3=CC(CC)=C(C4=CC(O)=CC(O)=C4CC4=CC=C(C(C)C)C=C4)N3)[C@@H]3C[C@H](C4(C5=CC=NC(N)=C5)CCCC4)C[C@@]3(O)CC[C@H](O)[C@H]2C(=O)O)[C@H](O)C1,0.9701089859008788,972.36,12.65,8,8,18,193.15,False,False,4
262,CNP0608661.0,CCCCCC(=O)NC(CC(=O)O)C(=O)NC1C(=O)NC(CC2=CC=C(O)C=C2)C(=O)NC2CCC(O)C(C2=O)N(CC2=CC=CC=C2)C(=O)N(C)C(CCC2=CC=C(O)C=C2)C(=O)NC(C(C)C)C(=O)OC1C,0.9700438976287842,1028.17,2.37,9,13,17,310.41,False,False,3
263,CNP0487327.0,CCCCCCCCCC(=O)OC1=CC=C(C2=NC=C(CCCCCCCC)C=N2)C=C1,0.9700350761413574,438.66,8.09,0,4,17,52.08,True,False,2
264,CNP0525775.1,COC1=CC=C(C[C@H]2/N=C(\O)C[C@H](O)C[C@@H]([C@H](C)/C=C/C3=CC=CC=C3)OC(=O)[C@H](CC(C)C)OC(=O)[C@H](C)C/N=C/2O)C=C1Cl,0.970026969909668,657.2,6.18,3,8,8,147.24,False,False,2
265,CNP0605824.0,CCCCCC(O)CC(=O)CCC1=CC=C2OC#CCC3C#CC(O)C4=CC=C5C(=C4CC4=C6C=[N+](C=C6N=C4)C3OC2=C1)C=CNC5N,0.9699844717979432,657.79,4.73,4,8,9,129.41,True,True,2
266,CNP0552567.1,CCN[C@@]12C=C3C=CC[C@@H]4CCCC[C@](C)(CC5=CC=C(N)N=C5)CC5=CC=CC6=C5C(=O)[C@]5(O[C@@]5(C/C=C(\C)C5([C@@]7(C8=CC=NC9=C8CC[C@H](NC)N9)CCCN=C(NC)N7)CCCC5)C6=O)C(=O)O[C@H]([C@H](CCO)CC1)[C@H]2C[C@@H]34,0.969965636730194,1102.48,9.16,7,15,12,217.51,False,False,3
267,CNP0538989.1,C/C=C(\C)C(=O)OC(C)(C)[C@]1(CC2=CC(N)=[NH+]C=C2CC=O)CC2=CC3=C(C=C2O1)OC(=O)C=C3,0.9699306488037108,477.54,3.14,1,7,7,122.97,True,True,3
268,CNP0555571.1,CC[C@@H]1CC2=CC(O)=C(O[C@@H]3C[C@H](CC4=CC=CN4)C4=CC=NC(N)=C4CSSC[C@H](CO)[C@H]3O)C=C2[C@H]2C[C@@H](O)[C@@H]3[C@@H](C#C[C@@](CCO)(CC4(C5=CC=CC=C5)CCCC4)CCCC[C@@H]3O)C=C12,0.9698519110679626,976.36,9.52,8,11,11,185.31,False,False,4
269,CNP0071723.1,C/C=C(\NC(=O)C[C@@H](O)CCCCCCCCCCC)C(=O)N[C@@H]1C(=O)N[C@H]([C@H](C)O)C(=O)N[C@H](CC2=CC=C(O)C=C2)C(=O)N/C(=C/C)C(=O)N[C@H](CCC(N)=O)C(=O)NCC(=O)N[C@@H]([C@H](C)O)C(=O)N[C@H](CC2=CN=CN2)C(=O)O[C@@H]1C,0.9698126912117004,1181.36,-1.39,15,17,24,440.89,False,False,2
270,CNP0572955.1,CC[C@@H]1CC2=CC(O)=C(O[C@H]3C[C@@H](CC4=CC=CN4)C4=CC=NC(N)=C4CSSC[C@H](CO)[C@@H]3O)C=C2[C@H]2C[C@@H](O)[C@@H]3[C@@H](C#C[C@](CCO)(C[C@H](CC4(C5=CC=CC=C5)CCCC4)C4=CC=CC=C4)C[C@@H](O)CC[C@@H]3O)C=C12,0.9697853326797484,1096.51,10.67,9,12,14,205.54,False,False,5
271,CNP0239178.1,CCCCCCCCCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@H](O)NC(=O)[C@H]2[C@H](O)[C@@H](C)CN2C(=O)[C@@H]([C@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)CC2=CC=C(O)C(OS(=O)(=O)O)=C2)NC(=O)[C@H]2C[C@H](O)CN2C(=O)[C@H](CO)NC1=O,0.9697288274765016,1145.29,-3.5,15,19,24,454.65,False,False,1
272,CNP0529480.1,C/C=C(\CCO)C(=O)O[C@]1(C)[C@@H](CO)C=C2CSS[C@H]3C[C@@H]4C(=O)C=C[C@H]5[C@@H]([C@@H]4NC)[C@@H]3N5C(=O)CC3=CN=C(N)C=C3[C@H]2[C@]12CC1=CC3=C(C=C1O2)OC(=O)C(C1([C@H](CO)CC[C@H](O)CC2=CC=CC=C2)CCCC1)=C3,0.9696942567825316,1087.37,6.46,6,16,14,234.98,False,False,4
273,CNP0538236.1,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)C/N=C(\O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CC(N)=O)/N=C(\O)[C@H]([C@H](O)CC2=CC=C(O)C=C2)/N=C(\O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)/N=C\1O,0.9695239067077636,1033.23,1.21,13,15,20,384.78,False,False,1
274,CNP0159764.1,CCN[C@H]1C[C@H]2C=CCC[C@H]2C[C@@H]1COC(=O)[C@]12O[C@@]1(C/C(CO)=C(\C)CC1(C3=CC=NC(NCNC)=C3)CCCCC1)C(=O)C1=CC=CC(CC(C)(C)CC3=CC=C(N)N=C3)=C1C2=O,0.9694479703903198,887.18,7.85,5,12,18,181.09,False,False,3
275,CNP0285080.2,CCCCC[C@@H]1/C=C/C(=O)[C@]2(CC3=CC=C(O)C(OC)=C3)CCC[C@H]2CC#C/N=C(/NC)NC2=C(O)C(O[C@]3(CNC)CC[C@H](C[C@H](O)OCCCO)C3)=CC(=C2)C12CCCC2,0.9694189429283142,857.15,7.87,7,12,17,174.13,False,False,2
276,CNP0285080.1,CCCCC[C@@H]1/C=C\C(=O)[C@]2(CC3=CC=C(O)C(OC)=C3)CCC[C@H]2CC#CN=C(NC)NC2=C(O)C(O[C@]3(CNC)CC[C@H](C[C@H](O)OCCCO)C3)=CC(=C2)C12CCCC2,0.9694189429283142,857.15,7.87,7,12,17,174.13,False,False,2
277,CNP0113697.1,CC[C@@H]1CC[C@H]2[C@@H](CCCO)[C@@H]3C4(CCCC4)CC[C@@]34C3=CC(=C5OC#CC[C@H]6C[C@](CNC)(C[C@]67CC[C@@H]6C[C@H]8CC[C@H](CO)[C@H]8O[C@@]6(O)C7)OC5=C3)N/C(NC)=N\C#CC[C@H]3CCC[C@]3(CC3=CC=C(O)C(OC)=C3)C(=O)/C=C/[C@@H]4[C@H]2C1,0.969390034675598,1149.57,11.35,7,13,10,183.36,False,False,2
278,CNP0430487.1,CCCCCC/C=C\CC(=O)N[C@@H](CC1=CC=C(O)C=C1)[C@@H](O)CC(=O)N[C@H](C(=O)N[C@@H](CO)[C@@H](O)CC(=O)N[C@H](C(=O)N[C@@H](CO)[C@@H](O)CC(=O)N[C@H](C(=O)N[C@@H]1/C=C/C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC2=CC=C(O)C=C2)C(=O)OC1)C(C)C)C(C)C)C(C)C,0.9692232608795166,1308.58,0.48,15,18,36,421.02,False,False,2
279,CNP0218271.1,CCCCCC/C=C\CC(=O)N[C@@H](CC1=CC=C(O)C=C1)[C@@H](O)CC(=O)N[C@H](C(=O)N[C@@H](CO)[C@@H](O)CC(=O)N[C@H](C(=O)N[C@@H]1/C=C/C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC2=CC=C(O)C=C2)C(=O)OC1)C(C)C)C(C)C,0.9692232608795166,1078.31,2.11,11,14,28,322.36,False,False,2
280,CNP0430487.2,CCCCCC/C=C\CC(=O)N[C@@H](CC1=CC=C(O)C=C1)[C@@H](O)CC(=O)N[C@H](C(=O)N[C@@H](CO)[C@@H](O)CC(=O)N[C@H](C(=O)N[C@@H](CO)[C@@H](O)CC(=O)N[C@H](C(=O)N[C@@H]1/C=C\C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC2=CC=C(O)C=C2)C(=O)OC1)C(C)C)C(C)C)C(C)C,0.9692232608795166,1308.58,0.48,15,18,36,421.02,False,False,2
281,CNP0218271.2,CCCCCC/C=C\CC(=O)N[C@@H](CC1=CC=C(O)C=C1)[C@@H](O)CC(=O)N[C@H](C(=O)N[C@@H](CO)[C@@H](O)CC(=O)N[C@H](C(=O)N[C@@H]1/C=C\C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC2=CC=C(O)C=C2)C(=O)OC1)C(C)C)C(C)C,0.9692232608795166,1078.31,2.11,11,14,28,322.36,False,False,2
282,CNP0297185.2,C[C@@H]1[C@@H](O)CC[C@@H]2[C@](C)(COC3=CC=C4C=CC(=O)OC4=C3)[C@@H](C)CC[C@]21C,0.9691952466964722,384.52,5.02,1,4,3,59.67,True,True,2
283,CNP0297185.3,C[C@@H]1CC[C@@]2(C)[C@@H](CC[C@H](O)[C@@H]2C)[C@@]1(C)COC1=CC=C2C=CC(=O)OC2=C1,0.9691952466964722,384.52,5.02,1,4,3,59.67,True,True,2
284,CNP0297185.1,C[C@@H]1[C@@H](O)CC[C@H]2[C@]1(C)CC[C@H](C)[C@]2(C)COC1=CC=C2C=CC(=O)OC2=C1,0.9691952466964722,384.52,5.02,1,4,3,59.67,True,True,2
285,CNP0223917.1,C/C=C(\C)C(=O)OC(C)(C)[C@]1(CC2=CC(N)=NC=C2CC=O)CC2=CC3=C(C=C2O1)OC(=O)C=C3,0.9691869020462036,476.53,3.72,1,8,7,121.72,True,True,3
286,CNP0593215.1,CCCCCC(CCCCC)CC(=O)[C@H](O)C(=O)CCC1=CC(OC)=C(O)C([C@@H]2C3=CC=NC(N)=C3C=C[C@@]2(CO)CC2=CC=CN2)=C1,0.9691779017448424,659.87,6.68,5,8,20,158.76,False,False,3
287,CNP0543152.1,CCC[C@H](CO)CCCC(=O)CC(=O)CCC1=CC(OC)=C(O)C([C@@H]2C3=CC=NC(N)=C3C=C[C@@]2(CO)CC2=CC=CN2)=C1,0.9691560864448548,603.76,5.13,5,8,17,158.76,False,False,3
288,CNP0545090.1,CCN[C@H]1C=C2C=CC[C@H]3[C@@H]4CCC[C@](C)(CC5=CC=C(N)N=C5)CC5=C6C(=O)[C@]7(O[C@@]7(C/C=C(\C)C[C@]7(C8=CC=NC(NCNC)=C8)CCCN=C(NC)N7)C(=O)C6=CC=C5)C(=O)OC[C@H]1[C@H](CC4)[C@H]23,0.9691141843795776,964.27,7.39,6,14,12,197.28,False,False,3
289,CNP0330858.1,N/C(=N/CCC[C@H](O)[C@H]1C=C[C@]2([C@@]34C5=C(O)C=CC=C5CC[C@@H]3CCC[C@H]4CO)C(=C[C@]3(C(=O)O)[C@H]2C2=C(C=C(O[C@]4(O)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(O)=C2O)N3C(=O)/C=C/C2=CC=C(O)C(CC3=CN=CN3)=C2)C1)NCC1=CC=CC=C1,0.9689899682998656,1155.27,3.33,15,17,17,377.69,False,False,5
290,CNP0602227.1,CNC1=NCCC[C@@](C/C(C)=C/C[C@@]23O[C@@]24C(=O)OC[C@@H]2C[C@H]5C(=C[C@H]2NCC2CCCCC2)C=CC[C@@H]5CCCC[C@@](C)(CC2=CC=C(N)N=C2)CC2=C(C4=O)C(=CC=C2)C3=O)(C2=CC=NC3=C2CC[C@@H](NC)N3)N1,0.9689479470252992,1032.39,9.02,6,14,11,197.28,False,False,3
291,CNP0514278.1,C[C@H](C1=CC=CC=C1)[C@H](C[C@H](O)CN1CCN(CC2=CC=C3OCOC3=C2)C[C@H]1C(=O)NC(C)(C)C)C(=O)N[C@H]1C2=CC=CC=C2C[C@H]1O,0.9689055681228638,670.85,3.76,4,8,11,123.6,True,False,3
292,CNP0576126.1,NC(N)=NCCC[C@]1(OC(=O)[C@H]2O[C@H](OC3=CC4=C(C(O)=C3CC3=CC=C(N)N=C3)C(=O)C=C(C3=CC(O)=C(O)C(CCO)=C3)O4)[C@H](O)[C@@H](O)[C@@H]2O)O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,0.9688621163368224,887.81,-3.27,14,21,14,427.11,False,False,4
293,CNP0507659.1,CCCCCCCCCCCC1=CC=CC(O)=C1C1=N[C@@H](C(=O)NCC(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CO)[C@H](O)C(=O)O)C(O)C(=O)O)CO1,0.9688244462013244,780.83,-2.19,11,13,26,322.61,False,False,1
294,CNP0507659.0,CCCCCCCCCCCC1=CC=CC(O)=C1C1=NC(C(=O)NCC(=O)NCC(=O)NC(C(=O)NCC(=O)NC(CO)C(O)C(=O)O)C(O)C(=O)O)CO1,0.9688244462013244,780.83,-2.19,11,13,26,322.61,False,False,1
295,CNP0552537.1,CCC1=NC2=C(C=C1[C@@H]1C=C3CC4=C(C#CC[C@]5(O)[C@H](O)[C@@H](O)[C@@]3(OC3=CC6=C(C(O)=C31)C(=O)C=C(C1=CC(O)=C(O)C(CCO)=C1)O6)O[C@@]51CC#C[C@]3(C(=O)O)O[C@](C[C@H](CO)CC(=O)CO)(OC1=O)[C@H](O)[C@@H](O)C3(O)O)C=CN4)[C@@H](C)CCN2,0.9687355756759644,1192.15,-0.46,16,24,12,442.27,False,False,5
296,CNP0265029.1,COC1=CC=C2C=C1OCC1=C3C=C[C@@H](C)C4=C3C(=C(CC#CO[C@@H](C[C@@H]3C=C(O)C=C[C@H]3CCCCC3=CC=CC(N[C@H](CC5=CC=CC=C5)[C@H](C)O)=C3)CC(=O)CC2)C(O)=C4)C=C1,0.9686873555183412,872.12,11.51,4,8,13,117.48,False,False,5
297,CNP0608817.0,CCCCCCCC(=O)NC(CC(=O)O)C(=O)NC1C(=O)NC(CCCCC(=N)N)C(=O)NC2CCC(O)C(C2=O)N(CC2=CC=CC=C2)C(=O)N(C)C(CC2=CC=CC=C2)C(=O)NC(C(C)C)C(=O)OC1C,0.9684666395187378,1018.22,2.6,9,12,21,319.82,False,False,2
298,CNP0024146.1,C/C=C(\CCO)C(=O)OC(C)(C)[C@]1(CC2=CC(N)=NC=C2CC(=O)N2CC(CNC)C2)CC2=CC3=C(C=C2O1)OC(=O)C=C3,0.9684452414512634,604.7,2.56,3,10,11,157.22,True,False,3
299,CNP0562393.1,CC[C@@H]1CC2=CC(O)=C(O[C@@H]3C[C@H](CC4=CC=CN4)C4=CC=NC(N)=C4CSSC[C@H](CO)[C@H]3O)C=C2[C@H]2C[C@@H](O)[C@@H]3[C@@H](C#C[C@](CCO)(C[C@H](CC4(C5=CC=CC=C5)CCCCC4)C4=CC=CC=C4)C[C@@H](O)CC[C@@H]3O)C=C12,0.9684436917304992,1110.54,11.06,9,12,14,205.54,False,False,5
